"task_id","rep","tau","sample_size_scenario","initiation_scenario","n_per_site","total_n","init_intercept","zero_cov_init_prob","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_treated_rate"
3,114,8,"low","low",300,3000,-5,0.00669285092428486,0.052,0.0333333333333333,0.0766666666666667,1201,0.0474604496253122
3,115,8,"low","low",300,3000,-5,0.00669285092428486,0.0536666666666667,0.0333333333333333,0.0766666666666667,1211,0.0511973575557391
3,116,8,"low","low",300,3000,-5,0.00669285092428486,0.0546666666666667,0.0366666666666667,0.0766666666666667,1215,0.0518518518518519
3,117,8,"low","low",300,3000,-5,0.00669285092428486,0.053,0.0366666666666667,0.0766666666666667,1207,0.0505385252692626
3,118,8,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.0366666666666667,0.0766666666666667,1213,0.0535861500412201
3,119,8,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.0366666666666667,0.0766666666666667,1229,0.0545158665581774
3,120,8,"low","low",300,3000,-5,0.00669285092428486,0.0556666666666667,0.0433333333333333,0.0766666666666667,1226,0.0546492659053834
3,121,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0433333333333333,0.0766666666666667,1209,0.0554177005789909
3,122,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0433333333333333,0.0733333333333333,1203,0.0540315876974231
3,123,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0433333333333333,0.0733333333333333,1185,0.0540084388185654
3,124,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0433333333333333,0.0733333333333333,1216,0.0616776315789474
3,125,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0433333333333333,0.0733333333333333,1204,0.0614617940199336
3,126,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.05,0.0733333333333333,1188,0.0614478114478114
3,127,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.0733333333333333,1190,0.0638655462184874
3,128,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0433333333333333,0.0733333333333333,1177,0.0603228547153781
3,129,8,"low","low",300,3000,-5,0.00669285092428486,0.0606666666666667,0.0433333333333333,0.0733333333333333,1170,0.0623931623931624
3,130,8,"low","low",300,3000,-5,0.00669285092428486,0.06,0.0433333333333333,0.0733333333333333,1186,0.0632377740303541
3,131,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0433333333333333,0.0733333333333333,1190,0.0663865546218487
3,132,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0433333333333333,0.0733333333333333,1198,0.0667779632721202
3,133,8,"low","low",300,3000,-5,0.00669285092428486,0.062,0.0433333333333333,0.0733333333333333,1207,0.0671085335542668
3,134,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0433333333333333,0.0733333333333333,1200,0.0608333333333333
3,135,8,"low","low",300,3000,-5,0.00669285092428486,0.0636666666666667,0.0433333333333333,0.08,1203,0.0615128844555278
3,136,8,"low","low",300,3000,-5,0.00669285092428486,0.0653333333333333,0.0433333333333333,0.08,1212,0.0643564356435644
3,137,8,"low","low",300,3000,-5,0.00669285092428486,0.0656666666666667,0.0433333333333333,0.08,1222,0.0630114566284779
3,138,8,"low","low",300,3000,-5,0.00669285092428486,0.068,0.0533333333333333,0.08,1214,0.0634266886326194
3,139,8,"low","low",300,3000,-5,0.00669285092428486,0.0683333333333333,0.0533333333333333,0.08,1218,0.0632183908045977
3,140,8,"low","low",300,3000,-5,0.00669285092428486,0.068,0.05,0.08,1236,0.0647249190938511
3,141,8,"low","low",300,3000,-5,0.00669285092428486,0.0663333333333333,0.05,0.08,1238,0.0597738287560582
3,142,8,"low","low",300,3000,-5,0.00669285092428486,0.0656666666666667,0.05,0.08,1243,0.0611423974255833
3,143,8,"low","low",300,3000,-5,0.00669285092428486,0.065,0.05,0.08,1239,0.0621468926553672
3,144,8,"low","low",300,3000,-5,0.00669285092428486,0.0656666666666667,0.05,0.08,1237,0.0638641875505255
3,145,8,"low","low",300,3000,-5,0.00669285092428486,0.0646666666666667,0.05,0.0766666666666667,1223,0.0613246116107931
3,146,8,"low","low",300,3000,-5,0.00669285092428486,0.063,0.05,0.0766666666666667,1236,0.0622977346278317
3,147,8,"low","low",300,3000,-5,0.00669285092428486,0.0623333333333333,0.05,0.0733333333333333,1248,0.061698717948718
3,148,8,"low","low",300,3000,-5,0.00669285092428486,0.0626666666666667,0.05,0.0733333333333333,1263,0.0649247822644497
3,149,8,"low","low",300,3000,-5,0.00669285092428486,0.061,0.05,0.0733333333333333,1252,0.0638977635782748
3,150,8,"low","low",300,3000,-5,0.00669285092428486,0.061,0.05,0.0733333333333333,1222,0.0613747954173486
3,151,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.0733333333333333,1232,0.0665584415584416
3,152,8,"low","low",300,3000,-5,0.00669285092428486,0.0623333333333333,0.05,0.0733333333333333,1198,0.0651085141903172
3,153,8,"low","low",300,3000,-5,0.00669285092428486,0.0643333333333333,0.05,0.0733333333333333,1206,0.0671641791044776
3,154,8,"low","low",300,3000,-5,0.00669285092428486,0.0626666666666667,0.05,0.0733333333333333,1198,0.0659432387312187
3,155,8,"low","low",300,3000,-5,0.00669285092428486,0.063,0.05,0.0733333333333333,1192,0.063758389261745
3,156,8,"low","low",300,3000,-5,0.00669285092428486,0.0633333333333333,0.05,0.0733333333333333,1178,0.0636672325976231
3,157,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.0733333333333333,1168,0.0625
3,158,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.0733333333333333,1163,0.0636285468615649
3,159,8,"low","low",300,3000,-5,0.00669285092428486,0.0623333333333333,0.05,0.0733333333333333,1174,0.0621805792163543
3,160,8,"low","low",300,3000,-5,0.00669285092428486,0.062,0.0466666666666667,0.0733333333333333,1184,0.0650337837837838
3,161,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0366666666666667,0.0733333333333333,1187,0.06318449873631
3,162,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0733333333333333,1192,0.0654362416107383
3,163,8,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.02,0.0733333333333333,1190,0.0605042016806723
3,164,8,"low","low",300,3000,-5,0.00669285092428486,0.054,0.02,0.0733333333333333,1192,0.0604026845637584
3,165,8,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.02,0.07,1191,0.0646515533165407
3,166,8,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.02,0.07,1197,0.0618212197159566
3,167,8,"low","low",300,3000,-5,0.00669285092428486,0.0546666666666667,0.02,0.07,1203,0.0623441396508728
3,168,8,"low","low",300,3000,-5,0.00669285092428486,0.053,0.02,0.0666666666666667,1194,0.059463986599665
3,169,8,"low","low",300,3000,-5,0.00669285092428486,0.0526666666666667,0.02,0.0666666666666667,1181,0.0626587637595258
3,170,8,"low","low",300,3000,-5,0.00669285092428486,0.054,0.02,0.0666666666666667,1183,0.0617075232459848
3,171,8,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.02,0.0666666666666667,1180,0.0635593220338983
3,172,8,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.02,0.0666666666666667,1184,0.0625
3,173,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.05,0.0666666666666667,1189,0.0706476030277544
3,174,8,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.05,0.0666666666666667,1181,0.0711261642675699
3,175,8,"low","low",300,3000,-5,0.00669285092428486,0.056,0.0433333333333333,0.0666666666666667,1209,0.0669975186104218
3,176,8,"low","low",300,3000,-5,0.00669285092428486,0.0573333333333333,0.0433333333333333,0.0666666666666667,1201,0.0641132389675271
3,177,8,"low","low",300,3000,-5,0.00669285092428486,0.0556666666666667,0.0433333333333333,0.0666666666666667,1191,0.0638119227539882
3,178,8,"low","low",300,3000,-5,0.00669285092428486,0.056,0.0433333333333333,0.0666666666666667,1204,0.0614617940199336
3,179,8,"low","low",300,3000,-5,0.00669285092428486,0.0576666666666667,0.0433333333333333,0.07,1222,0.0630114566284779
3,180,8,"low","low",300,3000,-5,0.00669285092428486,0.057,0.0433333333333333,0.07,1215,0.0625514403292181
3,181,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0433333333333333,0.0733333333333333,1228,0.0586319218241042
3,182,8,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.0433333333333333,0.0733333333333333,1230,0.0544715447154472
3,183,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0433333333333333,0.0733333333333333,1208,0.0496688741721854
3,184,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0433333333333333,0.0733333333333333,1223,0.0498773507767784
3,185,8,"low","low",300,3000,-5,0.00669285092428486,0.061,0.0466666666666667,0.0866666666666667,1196,0.0526755852842809
3,186,8,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.0466666666666667,0.0866666666666667,1227,0.0570497147514262
3,187,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0333333333333333,0.0866666666666667,1224,0.053921568627451
3,188,8,"low","low",300,3000,-5,0.00669285092428486,0.0573333333333333,0.0333333333333333,0.0866666666666667,1223,0.0556009811937858
3,189,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0333333333333333,0.0866666666666667,1215,0.0502057613168724
3,190,8,"low","low",300,3000,-5,0.00669285092428486,0.055,0.0333333333333333,0.0866666666666667,1215,0.0510288065843621
3,191,8,"low","low",300,3000,-5,0.00669285092428486,0.055,0.0333333333333333,0.0866666666666667,1208,0.0538079470198675
3,192,8,"low","low",300,3000,-5,0.00669285092428486,0.0536666666666667,0.0333333333333333,0.0866666666666667,1221,0.0556920556920557
3,193,8,"low","low",300,3000,-5,0.00669285092428486,0.0576666666666667,0.0333333333333333,0.0866666666666667,1244,0.0554662379421222
3,194,8,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.0333333333333333,0.0866666666666667,1234,0.0607779578606159
3,195,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0333333333333333,0.0866666666666667,1242,0.0595813204508857
3,196,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0333333333333333,0.0866666666666667,1234,0.0551053484602917
3,197,8,"low","low",300,3000,-5,0.00669285092428486,0.063,0.04,0.0866666666666667,1225,0.0604081632653061
3,198,8,"low","low",300,3000,-5,0.00669285092428486,0.0623333333333333,0.0366666666666667,0.0866666666666667,1219,0.0582444626743232
3,199,8,"low","low",300,3000,-5,0.00669285092428486,0.063,0.0366666666666667,0.0866666666666667,1232,0.0592532467532468
3,200,8,"low","low",300,3000,-5,0.00669285092428486,0.0653333333333333,0.0366666666666667,0.0866666666666667,1234,0.059967585089141
3,201,8,"low","low",300,3000,-5,0.00669285092428486,0.0646666666666667,0.0366666666666667,0.0866666666666667,1219,0.0598851517637408
3,202,8,"low","low",300,3000,-5,0.00669285092428486,0.0666666666666667,0.0366666666666667,0.0866666666666667,1218,0.0623973727422003
3,203,8,"low","low",300,3000,-5,0.00669285092428486,0.0663333333333333,0.0366666666666667,0.0833333333333333,1204,0.0656146179401993
3,204,8,"low","low",300,3000,-5,0.00669285092428486,0.0633333333333333,0.0366666666666667,0.0833333333333333,1205,0.0580912863070539
3,205,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0366666666666667,0.0833333333333333,1201,0.0557868442964196
3,206,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0833333333333333,1178,0.0585738539898132
3,207,8,"low","low",300,3000,-5,0.00669285092428486,0.0543333333333333,0.0333333333333333,0.0833333333333333,1181,0.0550381033022862
3,208,8,"low","low",300,3000,-5,0.00669285092428486,0.0573333333333333,0.0333333333333333,0.0833333333333333,1189,0.0546677880571909
3,209,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0333333333333333,0.0833333333333333,1178,0.0560271646859083
3,210,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0333333333333333,0.0833333333333333,1179,0.0593723494486853
3,211,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0333333333333333,0.0833333333333333,1192,0.061241610738255
3,212,8,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0333333333333333,0.0833333333333333,1170,0.0598290598290598
3,213,8,"low","low",300,3000,-5,0.00669285092428486,0.0556666666666667,0.0333333333333333,0.0866666666666667,1180,0.0584745762711864
3,214,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0333333333333333,0.0866666666666667,1179,0.0593723494486853
3,215,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0333333333333333,0.0866666666666667,1203,0.0590191188694929
3,216,8,"low","low",300,3000,-5,0.00669285092428486,0.059,0.0333333333333333,0.0866666666666667,1213,0.0601813685078318
3,217,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.0366666666666667,0.0866666666666667,1228,0.0610749185667752
3,218,8,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.0366666666666667,0.0866666666666667,1229,0.0618388934092758
3,219,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0866666666666667,1235,0.0582995951417004
3,220,8,"low","low",300,3000,-5,0.00669285092428486,0.058,0.0366666666666667,0.0866666666666667,1235,0.0550607287449393
3,221,8,"low","low",300,3000,-5,0.00669285092428486,0.0576666666666667,0.0366666666666667,0.0866666666666667,1231,0.0536149471974005
3,222,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0866666666666667,1246,0.0529695024077047
3,223,8,"low","low",300,3000,-5,0.00669285092428486,0.055,0.0366666666666667,0.07,1233,0.0510948905109489
3,224,8,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0366666666666667,0.07,1228,0.0521172638436482
3,225,8,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0366666666666667,0.07,1225,0.0530612244897959
3,226,8,"low","low",300,3000,-5,0.00669285092428486,0.0543333333333333,0.0366666666666667,0.0666666666666667,1232,0.051948051948052
3,227,8,"low","low",300,3000,-5,0.00669285092428486,0.053,0.0366666666666667,0.0666666666666667,1219,0.0492206726825267
3,228,8,"low","low",300,3000,-5,0.00669285092428486,0.053,0.0366666666666667,0.0666666666666667,1221,0.0483210483210483
3,229,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0366666666666667,0.0766666666666667,1207,0.0497100248550124
3,230,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0766666666666667,1212,0.0511551155115512
3,231,8,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0366666666666667,0.0766666666666667,1220,0.0467213114754098
3,232,8,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0366666666666667,0.0766666666666667,1210,0.0471074380165289
3,233,8,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.0366666666666667,0.0766666666666667,1218,0.0509031198686371
3,234,8,"low","low",300,3000,-5,0.00669285092428486,0.059,0.0366666666666667,0.0766666666666667,1221,0.0540540540540541
3,235,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0433333333333333,0.0766666666666667,1218,0.0541871921182266
3,236,8,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.0433333333333333,0.0766666666666667,1212,0.0544554455445545
3,237,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0433333333333333,0.0766666666666667,1234,0.0583468395461912
3,238,8,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0433333333333333,0.0766666666666667,1224,0.0604575163398693
3,239,8,"low","low",300,3000,-5,0.00669285092428486,0.058,0.0433333333333333,0.0766666666666667,1237,0.0654810024252223
3,240,8,"low","low",300,3000,-5,0.00669285092428486,0.057,0.0433333333333333,0.07,1227,0.06519967400163
3,241,8,"low","low",300,3000,-5,0.00669285092428486,0.057,0.0433333333333333,0.07,1229,0.0659072416598861
3,242,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0433333333333333,0.09,1246,0.0706260032102729
3,243,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0433333333333333,0.09,1244,0.0683279742765273
3,244,8,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.0433333333333333,0.09,1246,0.0690208667736758
3,245,8,"low","low",300,3000,-5,0.00669285092428486,0.06,0.0433333333333333,0.09,1240,0.0717741935483871
3,246,8,"low","low",300,3000,-5,0.00669285092428486,0.0623333333333333,0.0433333333333333,0.09,1222,0.0736497545008183
3,247,8,"low","low",300,3000,-5,0.00669285092428486,0.062,0.0433333333333333,0.09,1203,0.0731504571903574
3,248,8,"low","low",300,3000,-5,0.00669285092428486,0.064,0.0433333333333333,0.09,1214,0.0766062602965404
3,249,8,"low","low",300,3000,-5,0.00669285092428486,0.064,0.0433333333333333,0.09,1198,0.0726210350584307
3,250,8,"low","low",300,3000,-5,0.00669285092428486,0.063,0.0433333333333333,0.09,1212,0.0693069306930693
3,251,8,"low","low",300,3000,-5,0.00669285092428486,0.0633333333333333,0.0466666666666667,0.09,1216,0.0715460526315789
3,252,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0466666666666667,0.07,1219,0.0656275635767022
3,253,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0466666666666667,0.07,1221,0.0647010647010647
3,254,8,"low","low",300,3000,-5,0.00669285092428486,0.061,0.0466666666666667,0.07,1228,0.0602605863192182
3,255,8,"low","low",300,3000,-5,0.00669285092428486,0.0613333333333333,0.0466666666666667,0.07,1237,0.0606305578011318
3,256,8,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0466666666666667,0.07,1262,0.0578446909667195
3,257,8,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.0466666666666667,0.07,1259,0.0579825258141382
3,258,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0466666666666667,0.07,1247,0.0561347233360064
3,259,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0466666666666667,0.07,1246,0.0601926163723917
3,260,8,"low","low",300,3000,-5,0.00669285092428486,0.0596666666666667,0.0466666666666667,0.07,1243,0.0603378921962993
3,261,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.07,1229,0.0569568755085435
3,262,8,"low","low",300,3000,-5,0.00669285092428486,0.06,0.05,0.07,1210,0.0578512396694215
3,263,8,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.05,0.07,1214,0.0593080724876442
3,264,8,"low","low",300,3000,-5,0.00669285092428486,0.0606666666666667,0.05,0.07,1206,0.0588723051409619
3,265,8,"low","low",300,3000,-5,0.00669285092428486,0.0616666666666667,0.05,0.0733333333333333,1198,0.0617696160267112
