"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","initiation_scenario","n_sites","n_per_site","total_n","init_intercept","zero_cov_init_prob","mean_est","median_est","truth","bias","median_bias","emp_sd","rmse","coverage","mean_observed_init_rate","mean_min_site_init_rate","mean_max_site_init_rate","mean_landmark_n","mean_landmark_treated_rate","n_reps"
"fed_landmark_ipw","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.679687075832968,0.679625547105801,0.875245082373963,-0.195558006540995,-0.195619535268161,0.0149819892584315,0.195558006540995,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_landmark_ipw","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.794640364691012,0.794606746800176,0.875030749335956,-0.0803903846449438,-0.0804240025357797,0.0127017286198982,0.0803903846449438,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_landmark_ipw","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.734800322139692,0.735576704293783,0.875552991175026,-0.140752669035334,-0.139976286881243,0.0237753096149802,0.140752669035334,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_landmark_ipw","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.68137494619522,0.678658244500151,0.875245082373963,-0.193870136178743,-0.196586837873812,0.0371125341734956,0.193870136178743,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_landmark_ipw","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.790326219534473,0.790761020670618,0.875244453079763,-0.0849182335452895,-0.0844834324091444,0.0050007169491689,0.0849182335452895,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_landmark_ipw","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.739458434243001,0.74010066540793,0.875760977019298,-0.136302542776296,-0.135660311611368,0.00490906819109319,0.136302542776296,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_landmark_ipw","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.689565404857607,0.689493783831303,0.875551828026113,-0.185986423168506,-0.18605804419481,0.0076144693457294,0.185986423168506,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_landmark_ipw","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.789329808664862,0.788994254428332,0.875244453079763,-0.0859146444149004,-0.0862501986514301,0.00829018234228411,0.0859146444149004,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_landmark_ipw","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.74051188228514,0.738888120282454,0.875760977019298,-0.135249094734158,-0.136872856736844,0.012106625321047,0.135249094734158,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_landmark_ipw","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.69141108987205,0.69172331283863,0.875551828026113,-0.184140738154063,-0.183828515187483,0.012294413575307,0.184140738154063,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_perprotocol_naive","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.786049365757784,0.785870723050347,0.875030749335956,-0.0889813835781721,-0.089160026285609,0.00613358105236895,0.0889813835781721,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_perprotocol_naive","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.780449364918454,0.779680906234249,0.875552991175026,-0.0951036262565718,-0.0958720849407769,0.0067316144333487,0.0951036262565718,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_perprotocol_naive","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.786941023510995,0.786368498083515,0.875245082373963,-0.0883040588629678,-0.088876584290448,0.00676717381117854,0.0883040588629678,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_perprotocol_naive","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.789540069124106,0.789652433355394,0.875030749335956,-0.0854906802118494,-0.0853783159805616,0.0127261138549469,0.0854906802118494,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_perprotocol_naive","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.778295859419755,0.778941456817414,0.875552991175026,-0.0972571317552702,-0.0966115343576116,0.0142045305189999,0.0972571317552702,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_perprotocol_naive","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.782793283921639,0.78123273480663,0.875245082373963,-0.0924517984523234,-0.0940123475673327,0.0139874463926871,0.0924517984523234,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_perprotocol_naive","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.870950435622158,0.870861448604277,0.875244453079763,-0.00429401745760474,-0.00438300447548534,0.00315120571484018,0.00429401745760474,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_perprotocol_naive","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.869449736600644,0.869691391355173,0.875760977019298,-0.00631124041865401,-0.00606958566412497,0.00281814401592304,0.00631124041865401,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_perprotocol_naive","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.870322162093407,0.87056200713706,0.875551828026113,-0.00522966593270583,-0.00498982088905331,0.00341396520341132,0.00522966593270583,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_perprotocol_naive","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.870386007447981,0.870125442538147,0.875244453079763,-0.00485844563178118,-0.00511901054161545,0.00562952793761731,0.00485844563178118,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_perprotocol_naive","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.870078741216794,0.869794415973445,0.875760977019298,-0.00568223580250408,-0.00596656104585258,0.00609576392421525,0.00568223580250408,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_perprotocol_naive","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.870872126412837,0.871572612291094,0.875551828026113,-0.00467970161327646,-0.00397921573501958,0.00525810959535149,0.00467970161327646,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"local_ccw_meta","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.871292092444153,0.871266903925198,0.875030749335956,-0.00373865689180252,-0.00376384541075792,0.00518760484736529,0.00373865689180252,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"local_ccw_meta","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.867348878418455,0.867813716488997,0.875552991175026,-0.00820411275657077,-0.00773927468602842,0.00907200847791335,0.00820411275657077,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"local_ccw_meta","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.862099318341751,0.862534103697033,0.875245082373963,-0.0131457640322118,-0.0127109786769294,0.0121729230189942,0.0131457640322118,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"local_ccw_meta","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.874396108074645,0.874719480656453,0.875030749335956,-0.000634641261310568,-0.000311268679502485,0.011412296291699,0.000634641261310568,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"local_ccw_meta","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.858344581710503,0.860020523799103,0.875552991175026,-0.0172084094645226,-0.0155324673759224,0.0182736150686877,0.0172084094645226,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"local_ccw_meta","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.853580199878967,0.854281953114058,0.875245082373963,-0.021664882494996,-0.0209631292599051,0.0167976207969039,0.021664882494996,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"local_ccw_meta","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875235791396341,0.875138755124946,0.875244453079763,-8.66168342158136e-06,-0.000105697954816297,0.00302214613713832,8.66168342158136e-06,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"local_ccw_meta","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.874448119860267,0.874638502093773,0.875760977019298,-0.0013128571590302,-0.00112247492552497,0.00263999645664637,0.0013128571590302,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"local_ccw_meta","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875643852876383,0.875761522410825,0.875551828026113,9.20248502698088e-05,0.0002096943847123,0.00326126522251344,9.20248502698088e-05,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"local_ccw_meta","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.874726135729466,0.87458112329807,0.875244453079763,-0.000518317350296278,-0.000663329781692701,0.00546914337412999,0.000518317350296278,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"local_ccw_meta","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.87486404958941,0.874465686020166,0.875760977019298,-0.000896927429887531,-0.00129529099913139,0.00599563922484968,0.000896927429887531,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"local_ccw_meta","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.876269821976175,0.876997722609387,0.875551828026113,0.000717993950062112,0.00144589458327338,0.00507452102929458,0.000717993950062112,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"pooled_ccw_tvipcw","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.873476386815437,0.873456840770044,0.875030749335956,-0.00155436252051879,-0.00157390856591133,0.00549093018563945,0.00155436252051879,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"pooled_ccw_tvipcw","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.871517484955906,0.871748135953839,0.875552991175026,-0.00403550621912013,-0.00380485522118612,0.0103244871172476,0.00403550621912013,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"pooled_ccw_tvipcw","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.869033639562501,0.868197642472685,0.875245082373963,-0.00621144281146207,-0.00704743990127776,0.0156823152109339,0.00621144281146207,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"pooled_ccw_tvipcw","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.878469671349244,0.877479442044035,0.875030749335956,0.00343892201328836,0.00244869270807979,0.0143645215413674,0.00343892201328836,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"pooled_ccw_tvipcw","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.867124841777751,0.868323074926987,0.875552991175026,-0.00842814939727446,-0.00722991624803904,0.0170049243729502,0.00842814939727446,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"pooled_ccw_tvipcw","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.871553883310147,0.87142161097363,0.875245082373963,-0.00369119906381588,-0.00382347140033301,0.0207440154101021,0.00369119906381588,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"pooled_ccw_tvipcw","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875241941482824,0.87515909174082,0.875244453079763,-2.51159693866317e-06,-8.53613389424357e-05,0.00301834372712198,2.51159693866317e-06,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"pooled_ccw_tvipcw","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.874449740043145,0.874615680578992,0.875760977019298,-0.00131123697615232,-0.00114529644030525,0.00263238379435267,0.00131123697615232,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"pooled_ccw_tvipcw","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875674993451826,0.875813723032988,0.875551828026113,0.000123165425713186,0.000261895006874568,0.00325207718825363,0.000123165425713186,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"pooled_ccw_tvipcw","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.874771187632213,0.874670479934514,0.875244453079763,-0.000473265447549175,-0.000573973145248985,0.00550754186632878,0.000473265447549175,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"pooled_ccw_tvipcw","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.874937774203571,0.874637588657,0.875760977019298,-0.000823202815726397,-0.00112338836229786,0.00598244870302277,0.000823202815726397,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"pooled_ccw_tvipcw","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.876332217015744,0.876964788069159,0.875551828026113,0.00078038898963111,0.00141296004304547,0.005030393090791,0.00078038898963111,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ccw_tvipcw","psi1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.782645073501043,0.783045238534138,0.78437421612143,-0.00172914262038719,-0.00132897758729233,0.00891090575598519,0.00172914262038719,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ccw_tvipcw","psi1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.784423261185193,0.78511217913452,0.787271338599445,-0.00284807741425177,-0.00215915946492495,0.00802848235000912,0.00284807741425177,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ccw_tvipcw","psi1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.787954851108433,0.788036541521201,0.788559073577094,-0.000604222468661339,-0.000522532055893588,0.00873623866987814,0.000604222468661339,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ccw_tvipcw","psi1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.781296033247832,0.782650408688635,0.78437421612143,-0.00307818287359804,-0.00172380743279488,0.0174422372508794,0.00307818287359804,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ccw_tvipcw","psi1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.782962205333683,0.784441796072021,0.787271338599445,-0.00430913326576199,-0.00282954252742373,0.0172311508183061,0.00430913326576199,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ccw_tvipcw","psi1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.784500100242881,0.784888471185901,0.788559073577094,-0.00405897333421358,-0.00367060239119354,0.0147647722964796,0.00405897333421358,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ccw_tvipcw","psi1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.816127710355694,0.81438640272671,0.800753822846374,0.0153738875093197,0.0136325798803358,0.0448385810624507,0.0153738875093197,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ccw_tvipcw","psi1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.808747053596656,0.812360986497634,0.811493983870514,-0.00274693027385828,0.000867002627120028,0.0357653537240837,0.00274693027385828,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ccw_tvipcw","psi1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.81605106905451,0.819470338073637,0.819871057407866,-0.00381998835335663,-0.000400719334229471,0.0413264818986117,0.00381998835335663,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ccw_tvipcw","psi1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.816361394573953,0.819342790591231,0.800753822846374,0.0156075717275787,0.0185889677448572,0.0862562339932756,0.0156075717275787,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ccw_tvipcw","psi1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.848243648100164,0.852332576602952,0.811493983870514,0.0367496642296496,0.0408385927324381,0.0599216518825181,0.0367496642296496,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ccw_tvipcw","psi1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.83610481995061,0.842234870262771,0.819871057407866,0.0162337625427434,0.0223638128549042,0.0582260815032991,0.0162337625427434,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ipw_no_clone","psi1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.745470433409801,0.74612046226045,0.78437421612143,-0.0389037827116293,-0.0382537538609801,0.00936012367183328,0.0389037827116293,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ipw_no_clone","psi1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.733824992497432,0.734288158969961,0.787271338599445,-0.0534463461020125,-0.0529831796294837,0.00904277877544271,0.0534463461020125,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ipw_no_clone","psi1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.727188322237568,0.727917827456504,0.788559073577094,-0.0613707513395267,-0.0606412461205902,0.00855283748334224,0.0613707513395267,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ipw_no_clone","psi1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.739711767776865,0.742315000649496,0.78437421612143,-0.0446624483445649,-0.0420592154719348,0.0156330845312365,0.0446624483445649,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ipw_no_clone","psi1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.732464079990181,0.733672057327945,0.787271338599445,-0.0548072586092643,-0.0535992812715002,0.0193679203044341,0.0548072586092643,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ipw_no_clone","psi1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.724666074590065,0.723817229421202,0.788559073577094,-0.0638929989870289,-0.0647418441558919,0.0176732196251772,0.0638929989870289,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ipw_no_clone","psi1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.760838693472281,0.763125350594888,0.800753822846374,-0.0399151293740935,-0.0376284722514861,0.0598856065765539,0.0399151293740935,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ipw_no_clone","psi1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.716942371102055,0.72139577825174,0.811493983870514,-0.0945516127684592,-0.0900982056187749,0.0538234231652487,0.0945516127684592,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ipw_no_clone","psi1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.693039348682651,0.701230547825813,0.819871057407866,-0.126831708725216,-0.118640509582053,0.075231716129352,0.126831708725216,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ipw_no_clone","psi1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.758776994458532,0.759490096885132,0.800753822846374,-0.0419768283878417,-0.0412637259612423,0.11502507589973,0.0419768283878417,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ipw_no_clone","psi1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.774200857127618,0.78406160400452,0.811493983870514,-0.0372931267428968,-0.0274323798659941,0.0937104309563314,0.0372931267428968,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ipw_no_clone","psi1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.730876539011106,0.739889404046879,0.819871057407866,-0.0889945183967606,-0.0799816533609871,0.10106629747741,0.0889945183967606,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_landmark_ipw","psi1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.650954726259372,0.653171385812915,0.78437421612143,-0.133419489862059,-0.131202830308516,0.01471069260609,0.133419489862059,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_landmark_ipw","psi1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.607060496733052,0.608553625248648,0.787271338599445,-0.180210841866393,-0.178717713350797,0.0141405070348525,0.180210841866393,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_landmark_ipw","psi1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.561193270926549,0.562081953832724,0.788559073577094,-0.227365802650545,-0.226477119744371,0.0108800331696853,0.227365802650545,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_landmark_ipw","psi1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.657124587683196,0.664699630359272,0.78437421612143,-0.127249628438235,-0.119674585762159,0.0435565167931092,0.127249628438235,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_landmark_ipw","psi1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.605482019283505,0.612866877677353,0.787271338599445,-0.18178931931594,-0.174404460922092,0.0307235836029382,0.18178931931594,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_landmark_ipw","psi1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.563586949436798,0.564056007661423,0.788559073577094,-0.224972124140297,-0.224503065915671,0.0191286955135939,0.224972124140297,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_landmark_ipw","psi1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.646933735561447,0.672974298883618,0.800753822846374,-0.153820087284927,-0.127779523962756,0.12306815925102,0.153820087284927,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_landmark_ipw","psi1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.547749949008493,0.563684309129614,0.811493983870514,-0.263744034862021,-0.2478096747409,0.102825391448825,0.263744034862021,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_landmark_ipw","psi1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.496208273550849,0.485145289306528,0.819871057407866,-0.323662783857017,-0.334725768101338,0.093452721105718,0.323662783857017,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_landmark_ipw","psi1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.671856611665982,0.692282981773611,0.800753822846374,-0.128897211180392,-0.108470841072763,0.161413277486148,0.128897211180392,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_landmark_ipw","psi1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.668268285031982,0.691015959913418,0.811493983870514,-0.143225698838533,-0.120478023957096,0.128967752537561,0.143225698838533,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_landmark_ipw","psi1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.564174584636908,0.576922410417026,0.819871057407866,-0.255696472770959,-0.242948646990841,0.136949981220697,0.255696472770959,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_perprotocol_naive","psi1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.851659325338386,0.851684854228459,0.78437421612143,0.0672851092169559,0.0673106381070285,0.00427130911733293,0.0672851092169559,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_perprotocol_naive","psi1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.834043376279096,0.834062746675821,0.787271338599445,0.0467720376796515,0.0467914080763764,0.00414724605502639,0.0467720376796515,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_perprotocol_naive","psi1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.82058547429284,0.820717029509436,0.788559073577094,0.0320264007157455,0.0321579559323415,0.00484920224379638,0.0320264007157455,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_perprotocol_naive","psi1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.851234866603959,0.852409592478915,0.78437421612143,0.0668606504825288,0.0680353763574846,0.00719310258782195,0.0668606504825288,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_perprotocol_naive","psi1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.833159022294211,0.832951264872268,0.787271338599445,0.0458876836947665,0.0456799262728229,0.00763108908766151,0.0458876836947665,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
