"method","estimand","tau","beta_trt","heterogeneity","patient_mix","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated IPW (no cloning)","RMST_diff",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",5.73858551808043,0.933819513142996,5.0621605416909,4.80476600493743,1.6016698948821,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",6.07658232744332,0.848120545082169,5.5186235077372,5.22846178236115,1.77479343243564,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",4.22014679744482,0.836662724831749,3.97560945636594,3.38348407261307,2.09798028895613,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",5.04454172785628,0.659223907179777,4.76024688189923,4.3853178206765,1.86106789922987,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",5.72026080463923,0.589236171279536,5.37744365110981,5.13102463335969,1.61729492094997,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",6.71085723085234,2.43790061495074,4.38277685690618,4.2729566159016,0.979885963296674,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",8.45867075705318,1.72241227503814,6.80181581273694,6.73625848201505,0.946828845411725,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",9.23357614665509,1.49244205358015,7.78850809469608,7.74113409307494,0.862051402401848,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",5.54721495122258,1.71514812626617,4.03818963361215,3.83206682495641,1.28008813067857,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",7.06674336761006,1.24041743887984,5.88678669944584,5.82632592873022,0.84577608671976,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",8.09408597899192,1.05270212511887,7.07596715654087,7.04138385387305,0.702250799008478,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",4.62947540077543,1.23201315037558,3.62170040785006,3.39746225039985,1.26089758847236,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",6.47951694561107,0.876130846068342,5.68258699434316,5.60338609954272,0.950204213951693,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",7.33843762780078,0.754752216644976,6.63784212524382,6.5836854111558,0.850451149788933,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",6.4452622011842,2.25336585502861,4.3534511126357,4.1918963461556,1.1808837698843,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",7.81124470693782,1.63971512020323,6.31876129276075,6.17152958673459,1.36291681973857,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",8.59231949471334,1.43351738441364,7.25403852624463,7.15880211029971,1.17749403730492,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",5.28763904319848,1.59822019736997,3.91217780027231,3.6894188458285,1.30783332309547,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",6.93979701332572,1.18453373586388,5.8818991228376,5.75526327746184,1.22006867596775,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",7.56458492721231,1.02600548477574,6.62140297495948,6.53857944243656,1.0492692174341,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",4.4710363075553,1.1704438223159,3.58991412361104,3.3005924852394,1.41905241582964,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",6.06864953974272,0.812841652034551,5.42869572546449,5.25580788770817,1.36597200644999,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",6.74529215618687,0.722424639183064,6.10364814190867,6.0228675170038,0.994727267248529,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-6.70979567504707,1.69543256070381,8.41034123078186,-8.40522823575088,0.294697110598964,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-5.75987842045062,1.45892350544869,7.2269305751616,-7.21880192589932,0.34439860163192,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-5.12041182986223,1.31454091103166,6.44110471434763,-6.43495274089389,0.282866216822765,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-7.64797144664601,1.16676951164325,8.8201913058071,-8.81474095828925,0.311588483619459,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-6.65829800342021,0.933819513142996,7.59754942552241,-7.5921175165632,0.288690684055886,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-5.99783026409868,0.848120545082169,6.85361676251653,-6.84595080918085,0.325700869336476,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-8.14469887187898,0.836662724831749,8.98511619754988,-8.98136159671073,0.261033208543516,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-7.20536070143074,0.659223907179777,7.86942989570639,-7.86458460861052,0.277499326496604,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",-6.5452334427435,0.589236171279536,7.14184923131331,-7.13446961402304,0.326217640358965,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.388763092038087,2.43790061495074,2.07666949224863,-2.04913752291265,0.338731430558273,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.88943207281533,1.72241227503814,0.344149943340205,0.167019797777192,0.30242048901036,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.79067873348417,1.49244205358015,1.34689513491697,1.29823667990402,0.360566371837144,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",-0.930858645368786,1.71514812626617,2.6641435228608,-2.64600677163495,0.311900131101194,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.585727495050176,1.24041743887984,0.73678591461353,-0.654689943829664,0.339688748533137,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.58110688263428,1.05270212511887,0.613652734546507,0.528404757515414,0.31359449279378,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",-1.69824591771064,1.23201315037558,2.94202379120729,-2.93025906808622,0.264165891267753,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",-0.184041245175209,0.876130846068342,1.10968321507119,-1.06017209124355,0.329419407778624,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.751093972723552,0.754752216644976,0.328724262532789,-0.00365824392142362,0.330359855873661,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-2.48369409244359,2.25336585502861,4.74973182304089,-4.73705994747219,0.348467706229549,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-1.16804719748405,1.63971512020323,2.82754298090091,-2.80776231768727,0.335553328970598,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-0.373902013310174,1.43351738441364,1.83678195970863,-1.80741939772381,0.32876120135742,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-3.60559844299112,1.59822019736997,5.21390550777385,-5.20381864036109,0.325796928486258,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-2.2689613378161,1.18453373586388,3.46522668205379,-3.45349507367998,0.286334786897257,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-1.51921236921681,1.02600548477574,2.56507162590601,-2.54521785399255,0.320130216159962,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-4.31293337399841,1.1704438223159,5.49504093708778,-5.48337719631431,0.359642672284598,NA,100
"Federated per-protocol (unweighted)","RMST_diff",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-3.04696861787792,0.812841652034551,3.8728963398232,-3.85981026991247,0.319707472502526,NA,100
"Federated per-protocol (unweighted)","RMST_diff",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",-2.24702196238032,0.722424639183064,2.98474175405318,-2.96944660156339,0.30329873071383,NA,100
