"task_id","rep","fragmentation","initiation","init_intercept","n_sites","n_per_site","total_n","observed_init_rate","observed_death_rate","zero_initiation_sites","mean_initiators_per_site","min_initiators_per_site","max_initiators_per_site","empty_g1_at_tau","empty_g1_at_tstar","empty_g0_at_tstar","any_post_tau_empty_g1","fit_warning_count"
3,205,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2364,0.8162,0,23.64,13,33,0,0,0,0,0
3,206,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2374,0.8156,0,23.74,13,33,0,0,0,0,0
3,207,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2388,0.8152,0,23.88,13,33,0,0,0,0,0
3,208,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2388,0.8166,0,23.88,13,33,0,0,0,0,0
3,209,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2378,0.8166,0,23.78,13,33,0,0,0,0,0
3,210,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2348,0.8176,0,23.48,11,33,0,0,0,0,0
3,211,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2356,0.8178,0,23.56,11,33,0,0,0,0,0
3,212,"50_sites_x_100","moderate",-2.5,50,100,5000,0.237,0.8182,0,23.7,11,33,0,0,0,0,0
3,213,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2362,0.8172,0,23.62,11,33,0,0,0,0,0
3,214,"50_sites_x_100","moderate",-2.5,50,100,5000,0.237,0.8186,0,23.7,11,33,0,0,0,0,0
3,215,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2368,0.8198,0,23.68,11,33,0,0,0,0,0
3,216,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2368,0.8194,0,23.68,11,33,0,0,0,0,0
3,217,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2368,0.8198,0,23.68,11,33,0,0,0,0,0
3,218,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2368,0.8198,0,23.68,11,33,0,0,0,0,0
3,219,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2366,0.8216,0,23.66,11,33,0,0,0,0,0
3,220,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2362,0.8216,0,23.62,11,33,0,0,0,0,0
3,221,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2376,0.8208,0,23.76,11,33,0,0,0,0,0
3,222,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2362,0.8218,0,23.62,11,33,0,0,0,0,0
3,223,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2358,0.8224,0,23.58,11,33,0,0,0,0,0
3,224,"50_sites_x_100","moderate",-2.5,50,100,5000,0.236,0.8218,0,23.6,11,33,0,0,0,0,0
3,225,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2352,0.8206,0,23.52,11,33,0,0,0,0,0
3,226,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2356,0.8214,0,23.56,11,33,0,0,0,0,0
3,227,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2348,0.822,0,23.48,11,33,0,0,0,0,0
3,228,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2338,0.8214,0,23.38,11,33,0,0,0,0,0
3,229,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2332,0.8212,0,23.32,11,33,0,0,0,0,0
3,230,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2334,0.82,0,23.34,11,33,0,0,0,0,0
3,231,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2346,0.8194,0,23.46,11,33,0,0,0,0,0
3,232,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2352,0.819,0,23.52,11,33,0,0,0,0,0
3,233,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2342,0.8192,0,23.42,11,33,0,0,0,0,0
3,234,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2332,0.8186,0,23.32,11,33,0,0,0,0,0
3,235,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2334,0.82,0,23.34,11,33,0,0,0,0,0
3,236,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2332,0.82,0,23.32,11,33,0,0,0,0,0
3,237,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2304,0.8236,0,23.04,11,33,0,0,0,0,0
3,238,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2298,0.826,0,22.98,11,33,0,0,0,0,0
3,239,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2298,0.8254,0,22.98,11,33,0,0,0,0,0
3,240,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2302,0.8238,0,23.02,11,33,0,0,0,0,0
3,241,"50_sites_x_100","moderate",-2.5,50,100,5000,0.23,0.8222,0,23,11,33,0,0,0,0,0
3,242,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2296,0.8216,0,22.96,11,33,0,0,0,0,0
3,243,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2308,0.823,0,23.08,11,33,0,0,0,0,0
3,244,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2316,0.8238,0,23.16,11,33,0,0,0,0,0
3,245,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2326,0.824,0,23.26,11,33,0,0,0,0,0
3,246,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2298,0.8252,0,22.98,11,30,0,0,0,0,0
3,247,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2282,0.8252,0,22.82,11,30,0,0,0,0,0
3,248,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2294,0.8262,0,22.94,11,30,0,0,0,0,0
3,249,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2298,0.8258,0,22.98,11,30,0,0,0,0,0
3,250,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2286,0.8262,0,22.86,11,30,0,0,0,0,0
3,251,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2282,0.8262,0,22.82,11,30,0,0,0,0,0
3,252,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2276,0.8256,0,22.76,11,30,0,0,0,0,0
3,253,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2276,0.8252,0,22.76,11,30,0,0,0,0,0
3,254,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2254,0.825,0,22.54,11,30,0,0,0,0,0
3,255,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2246,0.8242,0,22.46,11,30,0,0,0,0,0
3,256,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2238,0.8248,0,22.38,11,30,0,0,0,0,0
3,257,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2234,0.8256,0,22.34,11,30,0,0,0,0,0
3,258,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2234,0.8266,0,22.34,11,30,0,0,0,0,0
3,259,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2238,0.8262,0,22.38,11,30,0,0,0,0,0
3,260,"50_sites_x_100","moderate",-2.5,50,100,5000,0.225,0.8262,0,22.5,16,30,0,0,0,0,0
3,261,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2252,0.826,0,22.52,16,31,0,0,0,0,0
3,262,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2256,0.8246,0,22.56,16,31,0,0,0,0,0
3,263,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2252,0.8236,0,22.52,16,31,0,0,0,0,0
3,264,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2248,0.8228,0,22.48,15,31,0,0,0,0,0
3,265,"50_sites_x_100","moderate",-2.5,50,100,5000,0.225,0.821,0,22.5,15,31,0,0,0,0,0
3,266,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2248,0.8208,0,22.48,15,31,0,0,0,0,0
3,267,"50_sites_x_100","moderate",-2.5,50,100,5000,0.224,0.8206,0,22.4,15,31,0,0,0,0,0
3,268,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2222,0.8218,0,22.22,15,31,0,0,0,0,0
3,269,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2212,0.8208,0,22.12,15,31,0,0,0,0,0
3,270,"50_sites_x_100","moderate",-2.5,50,100,5000,0.222,0.8218,0,22.2,15,31,0,0,0,0,0
3,271,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2218,0.8222,0,22.18,15,31,0,0,0,0,0
3,272,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2232,0.8216,0,22.32,15,31,0,0,0,0,0
3,273,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2224,0.8222,0,22.24,15,31,0,0,0,0,0
3,274,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2226,0.8236,0,22.26,15,31,0,0,0,0,0
3,275,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2244,0.8258,0,22.44,15,31,0,0,0,0,0
3,276,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2238,0.8272,0,22.38,15,31,0,0,0,0,0
3,277,"50_sites_x_100","moderate",-2.5,50,100,5000,0.226,0.8278,0,22.6,15,31,0,0,0,0,0
3,278,"50_sites_x_100","moderate",-2.5,50,100,5000,0.225,0.8286,0,22.5,15,31,0,0,0,0,0
3,279,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2246,0.8282,0,22.46,15,31,0,0,0,0,0
3,280,"50_sites_x_100","moderate",-2.5,50,100,5000,0.224,0.8282,0,22.4,15,31,0,0,0,0,0
3,281,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2226,0.8284,0,22.26,15,31,0,0,0,0,0
3,282,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2208,0.8298,0,22.08,15,31,0,0,0,0,0
3,283,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2206,0.828,0,22.06,15,31,0,0,0,0,0
3,284,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2198,0.829,0,21.98,15,31,0,0,0,0,0
3,285,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2198,0.829,0,21.98,15,31,0,0,0,0,0
3,286,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2198,0.8294,0,21.98,15,31,0,0,0,0,0
3,287,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2214,0.829,0,22.14,15,31,0,0,0,0,0
3,288,"50_sites_x_100","moderate",-2.5,50,100,5000,0.222,0.8276,0,22.2,15,31,0,0,0,0,0
3,289,"50_sites_x_100","moderate",-2.5,50,100,5000,0.222,0.8272,0,22.2,15,31,0,0,0,0,0
3,290,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2214,0.8296,0,22.14,15,31,0,0,0,0,0
3,291,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2214,0.8314,0,22.14,15,31,0,0,0,0,0
3,292,"50_sites_x_100","moderate",-2.5,50,100,5000,0.222,0.8308,0,22.2,15,31,0,0,0,0,0
3,293,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2214,0.8292,0,22.14,15,31,0,0,0,0,0
3,294,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2206,0.8282,0,22.06,15,31,0,0,0,0,0
3,295,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2194,0.8284,0,21.94,15,31,0,0,0,0,0
3,296,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2196,0.8286,0,21.96,15,31,0,0,0,0,0
3,297,"50_sites_x_100","moderate",-2.5,50,100,5000,0.22,0.8286,0,22,15,31,0,0,0,0,0
3,298,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2172,0.8266,0,21.72,15,31,0,0,0,0,0
3,299,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2162,0.8282,0,21.62,15,31,0,0,0,0,0
3,300,"50_sites_x_100","moderate",-2.5,50,100,5000,0.2164,0.8278,0,21.64,15,31,0,0,0,0,0
4,1,"100_sites_x_50","moderate",-2.5,100,50,5000,0.214,0.822,0,10.7,4,17,0,3,1,3,0
4,2,"100_sites_x_50","moderate",-2.5,100,50,5000,0.213,0.8234,0,10.65,4,17,0,3,1,3,0
4,3,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2126,0.8236,0,10.63,4,17,0,3,1,3,0
4,4,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2124,0.8236,0,10.62,4,17,0,3,1,3,0
4,5,"100_sites_x_50","moderate",-2.5,100,50,5000,0.214,0.8236,0,10.7,4,17,0,3,1,3,0
4,6,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2148,0.825,0,10.74,4,17,0,3,1,3,0
4,7,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2156,0.8238,0,10.78,4,17,0,3,1,3,0
4,8,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2148,0.8246,0,10.74,4,17,0,3,1,3,0
4,9,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2156,0.825,0,10.78,4,17,0,3,1,3,0
4,10,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2158,0.8244,0,10.79,4,17,0,3,1,3,0
4,11,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2154,0.8244,0,10.77,4,17,0,3,1,3,0
4,12,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2148,0.8246,0,10.74,4,17,0,3,1,3,0
4,13,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2148,0.8252,0,10.74,4,17,0,3,1,3,0
4,14,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2154,0.826,0,10.77,4,17,0,3,1,3,0
4,15,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2154,0.8256,0,10.77,4,17,0,3,1,3,0
4,16,"100_sites_x_50","moderate",-2.5,100,50,5000,0.216,0.8248,0,10.8,4,17,0,3,1,3,0
4,17,"100_sites_x_50","moderate",-2.5,100,50,5000,0.215,0.8256,0,10.75,4,17,0,3,1,3,0
4,18,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2144,0.8264,0,10.72,4,17,0,3,1,3,0
4,19,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2144,0.826,0,10.72,4,17,0,3,1,3,0
4,20,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2142,0.8252,0,10.71,4,17,0,3,1,3,0
4,21,"100_sites_x_50","moderate",-2.5,100,50,5000,0.215,0.824,0,10.75,4,17,0,3,1,3,0
4,22,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2148,0.8238,0,10.74,4,17,0,3,1,3,0
4,23,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2142,0.8242,0,10.71,4,17,0,3,1,3,0
4,24,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2146,0.8246,0,10.73,4,17,0,3,1,3,0
4,25,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2134,0.8242,0,10.67,3,17,0,3,1,3,0
4,26,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2134,0.8234,0,10.67,3,17,0,3,1,3,0
4,27,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2142,0.8234,0,10.71,3,17,0,3,1,3,0
4,28,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2132,0.8238,0,10.66,3,17,0,3,1,3,0
4,29,"100_sites_x_50","moderate",-2.5,100,50,5000,0.213,0.8242,0,10.65,3,17,0,3,1,3,0
4,30,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2132,0.8242,0,10.66,3,17,0,3,1,3,0
4,31,"100_sites_x_50","moderate",-2.5,100,50,5000,0.212,0.8246,0,10.6,3,16,0,3,1,3,0
4,32,"100_sites_x_50","moderate",-2.5,100,50,5000,0.213,0.8234,0,10.65,3,16,0,3,1,3,0
4,33,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2122,0.8226,0,10.61,3,16,0,3,0,3,0
4,34,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2128,0.8228,0,10.64,3,16,0,3,0,3,0
4,35,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2142,0.8236,0,10.71,3,16,0,3,0,3,0
4,36,"100_sites_x_50","moderate",-2.5,100,50,5000,0.214,0.8236,0,10.7,3,16,0,3,0,3,0
4,37,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2142,0.8246,0,10.71,3,16,0,3,0,3,0
4,38,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2154,0.824,0,10.77,3,16,0,3,0,3,0
4,39,"100_sites_x_50","moderate",-2.5,100,50,5000,0.216,0.8248,0,10.8,3,16,0,3,0,3,0
4,40,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2172,0.8248,0,10.86,3,16,0,3,0,3,0
4,41,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2188,0.8252,0,10.94,3,17,0,3,0,3,0
4,42,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2186,0.8254,0,10.93,3,17,0,3,0,3,0
4,43,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2196,0.8254,0,10.98,3,17,0,3,0,3,0
4,44,"100_sites_x_50","moderate",-2.5,100,50,5000,0.219,0.825,0,10.95,3,17,0,3,0,3,0
4,45,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2188,0.8252,0,10.94,3,17,0,3,0,3,0
4,46,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2206,0.8254,0,11.03,3,17,0,3,0,3,0
4,47,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2214,0.8262,0,11.07,3,17,0,3,0,3,0
4,48,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2202,0.8268,0,11.01,3,17,0,3,0,3,0
4,49,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2194,0.827,0,10.97,3,17,0,3,0,3,0
4,50,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2204,0.8258,0,11.02,3,17,0,3,0,3,0
4,51,"100_sites_x_50","moderate",-2.5,100,50,5000,0.219,0.8262,0,10.95,3,17,0,3,0,3,0
4,52,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2188,0.8258,0,10.94,3,17,0,3,0,3,0
4,53,"100_sites_x_50","moderate",-2.5,100,50,5000,0.219,0.8252,0,10.95,3,17,0,2,0,2,0
4,54,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2196,0.825,0,10.98,3,17,0,2,0,2,0
4,55,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2196,0.826,0,10.98,3,17,0,2,0,2,0
4,56,"100_sites_x_50","moderate",-2.5,100,50,5000,0.22,0.826,0,11,3,17,0,2,0,2,0
4,57,"100_sites_x_50","moderate",-2.5,100,50,5000,0.22,0.8254,0,11,3,17,0,2,0,2,0
4,58,"100_sites_x_50","moderate",-2.5,100,50,5000,0.221,0.824,0,11.05,3,17,0,1,0,1,0
4,59,"100_sites_x_50","moderate",-2.5,100,50,5000,0.221,0.8234,0,11.05,3,17,0,1,0,1,0
4,60,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2218,0.8236,0,11.09,3,17,0,1,0,1,0
4,61,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2224,0.824,0,11.12,3,17,0,1,0,1,0
4,62,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2212,0.8252,0,11.06,3,17,0,1,0,1,0
4,63,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2222,0.8254,0,11.11,3,17,0,1,0,1,0
4,64,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2228,0.8254,0,11.14,3,17,0,1,0,1,0
4,65,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8256,0,11.19,3,17,0,1,0,1,0
4,66,"100_sites_x_50","moderate",-2.5,100,50,5000,0.224,0.825,0,11.2,3,17,0,1,0,1,0
4,67,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8264,0,11.19,3,17,0,1,0,1,0
4,68,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2232,0.8262,0,11.16,3,17,0,1,0,1,0
4,69,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2236,0.8258,0,11.18,3,17,0,1,0,1,0
4,70,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2242,0.8246,0,11.21,3,17,0,1,0,1,0
4,71,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.8254,0,11.23,3,17,0,1,0,1,0
4,72,"100_sites_x_50","moderate",-2.5,100,50,5000,0.225,0.8256,0,11.25,3,17,0,1,0,1,0
4,73,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2242,0.8266,0,11.21,3,17,0,1,0,1,0
4,74,"100_sites_x_50","moderate",-2.5,100,50,5000,0.224,0.8258,0,11.2,3,17,0,1,0,1,0
4,75,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2226,0.8264,0,11.13,3,17,0,1,0,1,0
4,76,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2226,0.825,0,11.13,3,17,0,1,0,1,0
4,77,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2222,0.8254,0,11.11,3,17,0,1,0,1,0
4,78,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2216,0.8264,0,11.08,3,17,0,1,0,1,0
4,79,"100_sites_x_50","moderate",-2.5,100,50,5000,0.223,0.8276,0,11.15,3,18,0,1,0,1,0
4,80,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8266,0,11.19,3,18,0,1,0,1,0
4,81,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2242,0.8264,0,11.21,3,18,0,1,0,1,0
4,82,"100_sites_x_50","moderate",-2.5,100,50,5000,0.224,0.8266,0,11.2,3,18,0,1,0,1,0
4,83,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2234,0.8264,0,11.17,3,18,0,1,0,1,0
4,84,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2232,0.825,0,11.16,3,18,0,1,0,1,0
4,85,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.8258,0,11.23,3,18,0,1,0,1,0
4,86,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2242,0.8252,0,11.21,3,18,0,0,0,0,0
4,87,"100_sites_x_50","moderate",-2.5,100,50,5000,0.224,0.8242,0,11.2,3,18,0,0,0,0,0
4,88,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8256,0,11.19,3,18,0,0,0,0,0
4,89,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2226,0.8246,0,11.13,3,18,0,0,0,0,0
4,90,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2218,0.8258,0,11.09,3,18,0,0,0,0,0
4,91,"100_sites_x_50","moderate",-2.5,100,50,5000,0.223,0.8268,0,11.15,3,18,0,0,0,0,0
4,92,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2224,0.8276,0,11.12,3,18,0,0,0,0,0
4,93,"100_sites_x_50","moderate",-2.5,100,50,5000,0.225,0.8278,0,11.25,3,18,0,0,0,0,0
4,94,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2256,0.8264,0,11.28,3,18,0,0,0,0,0
4,95,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2248,0.8272,0,11.24,3,18,0,0,0,0,0
4,96,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2252,0.828,0,11.26,3,18,0,0,0,0,0
4,97,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2248,0.8292,0,11.24,3,18,0,0,0,0,0
4,98,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.8298,0,11.23,3,18,0,0,0,0,0
4,99,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.8292,0,11.23,3,18,0,0,0,0,0
4,100,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2232,0.8288,0,11.16,3,18,0,0,0,0,0
4,101,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2232,0.8284,0,11.16,3,18,0,0,0,0,0
4,102,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.828,0,11.23,3,18,0,0,0,0,0
4,103,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2258,0.8274,0,11.29,3,18,0,0,0,0,0
4,104,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2242,0.8276,0,11.21,3,18,0,0,0,0,0
4,105,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2232,0.8276,0,11.16,3,18,0,0,0,0,0
4,106,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.827,0,11.19,3,18,0,0,0,0,0
4,107,"100_sites_x_50","moderate",-2.5,100,50,5000,0.223,0.8282,0,11.15,3,18,0,0,0,0,0
4,108,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2244,0.8274,0,11.22,3,18,0,0,0,0,0
4,109,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8276,0,11.19,3,18,0,0,0,0,0
4,110,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2238,0.8278,0,11.19,3,18,0,0,0,0,0
4,111,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2246,0.8272,0,11.23,3,18,0,0,0,0,0
4,112,"100_sites_x_50","moderate",-2.5,100,50,5000,0.226,0.8272,0,11.3,3,18,0,0,0,0,0
4,113,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2262,0.8268,0,11.31,3,18,0,0,0,0,0
4,114,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2264,0.8266,0,11.32,3,18,0,0,0,0,0
4,115,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2262,0.8272,0,11.31,3,18,0,0,0,0,0
4,116,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2256,0.8276,0,11.28,3,18,0,0,0,0,0
4,117,"100_sites_x_50","moderate",-2.5,100,50,5000,0.225,0.8272,0,11.25,3,18,0,0,0,0,0
4,118,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2244,0.827,0,11.22,3,18,0,0,0,0,0
4,119,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2252,0.8276,0,11.26,3,18,0,0,0,0,0
4,120,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2258,0.8274,0,11.29,3,18,0,0,0,0,0
4,121,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2268,0.8282,0,11.34,3,19,0,0,0,0,0
4,122,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2258,0.8284,0,11.29,3,19,0,0,0,0,0
4,123,"100_sites_x_50","moderate",-2.5,100,50,5000,0.226,0.8288,0,11.3,3,19,0,0,0,0,0
4,124,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2258,0.8286,0,11.29,3,19,0,0,0,0,0
4,125,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2278,0.8292,0,11.39,4,19,0,0,0,0,0
4,126,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2268,0.8304,0,11.34,4,19,0,0,0,0,0
4,127,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2272,0.8296,0,11.36,4,19,0,0,0,0,0
4,128,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2278,0.8292,0,11.39,4,19,0,0,0,0,0
4,129,"100_sites_x_50","moderate",-2.5,100,50,5000,0.228,0.8294,0,11.4,4,19,0,0,0,0,0
4,130,"100_sites_x_50","moderate",-2.5,100,50,5000,0.228,0.8294,0,11.4,4,19,0,0,0,0,0
4,131,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2282,0.8296,0,11.41,4,19,0,0,0,0,0
4,132,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2274,0.8304,0,11.37,4,19,0,0,0,0,0
4,133,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2294,0.8296,0,11.47,4,19,0,0,0,0,0
4,134,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2292,0.83,0,11.46,4,19,0,0,0,0,0
4,135,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2278,0.8298,0,11.39,4,19,0,0,0,0,0
4,136,"100_sites_x_50","moderate",-2.5,100,50,5000,0.228,0.8292,0,11.4,4,19,0,0,0,0,0
