"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Federated IPW (no cloning)","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.81032985324893,1.9075790950983,-0.0972492418493675,0.593552083355676,0.0972492418493675,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.677884621352567,1.35241033399405,-0.674525712641482,0.369605882160216,0.674525712641482,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-0.157155463716662,1.18187832022085,-1.33903378393751,0.367392828424665,1.33903378393751,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.19059881616467,4.11942973636553,-0.928830920200855,1.46952622847489,0.928830920200855,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.559397226165906,2.91489789531683,-2.35550066915093,1.39831062597387,2.35550066915093,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-0.681487287063015,2.51381045466042,-3.19529774172344,1.87109422641879,3.19529774172344,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.03087311945286,2.92240759620645,-0.891534476753597,1.53765952906959,0.891534476753597,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-0.255471976929615,2.03344513068944,-2.28891710761905,1.46450900004777,2.28891710761905,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-1.87874549403398,1.73218650864802,-3.610932002682,1.40764160312861,3.610932002682,NA,100
"Federated IPW (no cloning)","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.23331589300941,2.10781901155913,-0.874503118549717,1.65052894455974,0.874503118549717,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-1.09219462772738,1.42529427566207,-2.51748890338945,1.78862336947582,2.51748890338945,NA,100
"Federated IPW (no cloning)","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-2.59971860193529,1.1912525911922,-3.79097119312749,1.39512029012754,3.79097119312749,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-0.833100078287658,3.88161921151695,-4.71471928980461,0.398787995269419,4.71471928980461,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-2.217696696977,2.80076503317304,-5.01846173015003,0.287769411631731,5.01846173015003,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-2.93141724458595,2.43433226181035,-5.36574950639631,0.334668275300621,5.36574950639631,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-2.08279893585764,2.68099559024509,-4.76379452610273,0.319017386529709,4.76379452610273,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-3.27076708006967,1.95459637522219,-5.22536345529186,0.331527483251328,5.22536345529186,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-3.90105732896766,1.69904421296574,-5.6001015419334,0.340425790345057,5.6001015419334,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-2.90756411657092,1.89150279660522,-4.79906691317614,0.315822966970176,4.79906691317614,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-4.04710460682828,1.38276027835156,-5.42986488517984,0.295806941984432,5.42986488517984,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",-4.59963561301588,1.20080844376831,-5.80044405678419,0.35355298062502,5.80044405678419,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.7498472865077,3.87427654931489,-2.12442926280719,0.400887306954901,2.12442926280719,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.515317690085159,2.71711615569943,-2.20179846561427,0.348796388618558,2.20179846561427,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-0.0387230447653607,2.35832271325139,-2.39704575801675,0.33922996901355,2.39704575801675,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.471704026868446,2.6878148127921,-2.21611078592366,0.341902138586017,2.21611078592366,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-0.465609343258014,1.90383845725383,-2.36944780051184,0.32656451893702,2.36944780051184,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-0.997203869109158,1.65795390570671,-2.65515777481587,0.339637378762125,2.65515777481587,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-0.42123792070452,1.9075790950983,-2.32881701580282,0.393509985090495,2.32881701580282,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-1.20477062462855,1.35241033399405,-2.5571809586226,0.29409004879207,2.5571809586226,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",-1.66943703611907,1.18187832022085,-2.85131535633992,0.342239409541813,2.85131535633992,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-2.60105829930336,4.11942973636553,-6.72048803566889,0.352817229095373,6.72048803566889,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-3.85537507885598,2.91489789531683,-6.77027297417281,0.31147559192596,6.77027297417281,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-4.62205721350697,2.51381045466042,-7.13586766816739,0.329679784953939,7.13586766816739,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-3.85358582394488,2.92240759620645,-6.77599342015133,0.274098413561336,6.77599342015133,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-5.03845643250196,2.03344513068944,-7.0719015631914,0.316682937685952,7.0719015631914,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-5.73355967254427,1.73218650864802,-7.46574618119229,0.359772849210517,7.46574618119229,NA,100
"Federated per-protocol (unweighted)","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-4.66934181818396,2.10781901155913,-6.77716082974309,0.263392808686126,6.77716082974309,NA,100
"Federated per-protocol (unweighted)","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-5.876142739939,1.42529427566207,-7.30143701560107,0.317987153568615,7.30143701560107,NA,100
"Federated per-protocol (unweighted)","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",-6.40606854880579,1.1912525911922,-7.59732113999799,0.319463866925322,7.59732113999799,NA,100
"Federated landmark IPW","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",4.36258300884647,3.88161921151695,0.480963797329518,1.46396171710164,0.480963797329518,NA,100
"Federated landmark IPW","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.34651199160061,2.80076503317304,0.545746958427577,0.553031625211462,0.545746958427577,NA,100
"Federated landmark IPW","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.44004940976669,2.43433226181035,0.00571714795633326,0.440582167583769,0.00571714795633326,NA,100
"Federated landmark IPW","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.237636776531,2.68099559024509,0.556641186285906,0.772177323655903,0.556641186285906,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.4868757796036,1.95459637522219,0.532279404381414,0.54259593208288,0.532279404381414,NA,100
"Federated landmark IPW","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.69303529339792,1.69904421296574,-0.00600891956782293,0.455226907127234,0.00600891956782293,NA,100
"Federated landmark IPW","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.40739166738106,1.89150279660522,0.515888870775837,0.967839461286859,0.515888870775837,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.89783577332121,1.38276027835156,0.515075494969655,0.614803288191265,0.515075494969655,NA,100
"Federated landmark IPW","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.26110105215877,1.20080844376831,0.0602926083904626,0.50182697980897,0.0602926083904626,NA,100
"Federated landmark IPW","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",4.25197546433829,3.87427654931489,0.377698915023396,0.5697457966818,0.377698915023396,NA,100
"Federated landmark IPW","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",3.50720231462478,2.71711615569943,0.790086158925347,0.486311082334324,0.790086158925347,NA,100
"Federated landmark IPW","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.69529327880225,2.35832271325139,0.336970565550861,0.404155587328081,0.336970565550861,NA,100
"Federated landmark IPW","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.96753637087861,2.6878148127921,0.279721558086507,0.493919488613628,0.279721558086507,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.56292727059804,1.90383845725383,0.659088813344208,0.399848849809203,0.659088813344208,NA,100
"Federated landmark IPW","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.9286211910615,1.65795390570671,0.270667285354792,0.35918761376688,0.270667285354792,NA,100
"Federated landmark IPW","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.13469305007898,1.9075790950983,0.227113954980682,0.483612604405362,0.227113954980682,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.83868213199483,1.35241033399405,0.486271798000785,0.362763490813001,0.486271798000785,NA,100
"Federated landmark IPW","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.36255977656725,1.18187832022085,0.180681456346403,0.414904442758495,0.180681456346403,NA,100
"Federated landmark IPW","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",4.15971078499918,4.11942973636553,0.0402810486336514,1.71765090463128,0.0402810486336514,NA,100
"Federated landmark IPW","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.118684355836,2.91489789531683,0.203786460519167,0.939268734145294,0.203786460519167,NA,100
"Federated landmark IPW","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.33555001541141,2.51381045466042,-0.178260439249011,0.838227484465366,0.178260439249011,NA,100
"Federated landmark IPW","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.0128914416416,2.92240759620645,0.0904838454351441,1.56173061956457,0.0904838454351441,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.42762632033896,2.03344513068944,0.394181189649524,1.18298308156817,0.394181189649524,NA,100
"Federated landmark IPW","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.60568019622504,1.73218650864802,-0.126506312422976,0.79446869972035,0.126506312422976,NA,100
"Federated landmark IPW","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.26149106629205,2.10781901155913,0.15367205473292,1.83488765816396,0.15367205473292,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.5579553907557,1.42529427566207,0.132661115093629,1.03612492141174,0.132661115093629,NA,100
"Federated landmark IPW","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.08239790717157,1.1912525911922,-0.108854684020628,0.756416534871777,0.108854684020628,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",3.73751731524411,3.88161921151695,-0.144101896272841,0.697102762943537,0.144101896272841,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.60295816363352,2.80076503317304,-0.197806869539519,0.443016142513358,0.197806869539519,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.29997295238973,2.43433226181035,-0.13435930942062,0.414657886227363,0.13435930942062,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.65135347341021,2.68099559024509,-0.0296421168348812,0.662906865842368,0.0296421168348812,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.86184465816185,1.95459637522219,-0.0927517170603423,0.444423863384021,0.0927517170603423,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.6086868066794,1.69904421296574,-0.0903574062863349,0.471866534487217,0.0903574062863349,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.84673728647883,1.89150279660522,-0.0447655101263884,0.659436176251525,0.0447655101263884,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.28862244177279,1.38276027835156,-0.0941378365787646,0.552828512749859,0.0941378365787646,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.09763849191551,1.20080844376831,-0.103169951852793,0.383547068982759,0.103169951852793,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",3.73687894995369,3.87427654931489,-0.137397599361199,0.528899864957789,0.137397599361199,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.7314613126797,2.71711615569943,0.0143451569802666,0.286897299333083,0.0143451569802666,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.32197164928587,2.35832271325139,-0.0363510639655222,0.277142195341816,0.0363510639655222,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",2.64861872544176,2.6878148127921,-0.0391960873503399,0.454946563529576,0.0391960873503399,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.94807713072186,1.90383845725383,0.0442386734680283,0.330605516999735,0.0442386734680283,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.67290014409677,1.65795390570671,0.014946238390058,0.238310811587937,0.014946238390058,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.80365979551237,1.9075790950983,-0.103919299585934,0.560916202655901,0.103919299585934,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.335874556855,1.35241033399405,-0.0165357771390535,0.309930674089951,0.0165357771390535,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",1.18323250994767,1.18187832022085,0.00135418972682068,0.220797269897681,0.00135418972682068,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",3.36205568999717,4.11942973636553,-0.757374046368356,1.13140542135396,0.757374046368356,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.40018938703346,2.91489789531683,-0.514708508283374,0.969453977450776,0.514708508283374,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.13120862044984,2.51381045466042,-0.382601834210582,0.994882889414489,0.382601834210582,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",2.29902852555079,2.92240759620645,-0.623379070655667,1.23125302155653,0.623379070655667,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.53854781393971,2.03344513068944,-0.494897316749725,0.987942627181652,0.494897316749725,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.22980380245844,1.73218650864802,-0.502382706189578,0.877215092002931,0.502382706189578,NA,100
"Local CCW + curve meta-analysis","RMST_diff",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.48410114865504,2.10781901155913,-0.623717862904089,1.16510674734651,0.623717862904089,NA,100
"Local CCW + curve meta-analysis","RMST_diff",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.799361012662329,1.42529427566207,-0.625933262999744,1.15342537261483,0.625933262999744,NA,100
"Local CCW + curve meta-analysis","RMST_diff",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.562847774589863,1.1912525911922,-0.628404816602337,0.851438611829946,0.628404816602337,NA,100
