"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Federated: site-specific slopes","low",8,15,"1",14,222,5,0.0225225225225225,0.0293542074363992,0.0225225225225223,0.000581565696737427,0.000767892010667903,0.00164020601612566,0.0107030672239951,0.0801275334205686,0.113875546847471,0.2301360863627,0.477477477477477,0,0.0117770446145764,0.0298947963649487,0.914516665599127,0,0.0135135135135135
"Federated: site-specific slopes","low",8,15,"1",15,208,0,0,0.0190274841437632,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","low",8,15,"2",1,950,61,0.0642105263157895,0.0884,0.0642105263157895,0.000368212347410842,0.00128960148536365,0.00401140042963364,0.0348417626091522,0.227153347455387,0.421710871316537,0.738725085384667,0.184210526315789,0,0.00838872805427922,0.0405954779747354,0.234591230048336,0.00210526315789474,0.0115789473684211
"Federated: site-specific slopes","low",8,15,"2",2,803,45,0.0560398505603985,0.0769990128331688,0.0560398505603985,0.000249645154801986,0.000565209167017525,0.00190790616962359,0.0254477171252665,0.221035322780673,0.40683894917175,0.554572170201973,0.265255292652553,0,0.00757108744137621,0.0464122858903138,0.400839643430255,0.0024906600249066,0.0112079701120797
"Federated: site-specific slopes","low",8,15,"2",3,669,36,0.0538116591928251,0.0691633947447901,0.0538116591928251,0.000153624116649169,0.000500157712213053,0.00167236612167668,0.0245585414100829,0.209133239520722,0.360854866695166,0.505365444044774,0.309417040358744,0,0.016878147303277,0.0448755229046456,0.353528146895445,0,0.0119581464872945
"Federated: site-specific slopes","low",8,15,"2",4,575,26,0.0452173913043478,0.0522686025408348,0.0452173913043479,0.00010956595543434,0.000312513251206709,0.0015263226000301,0.0190594788613794,0.196727137101511,0.334399795125061,0.45518450001996,0.333913043478261,0,0.00611136097057022,0.0410653353664959,0.63492827169138,0.00173913043478261,0.0104347826086957
"Federated: site-specific slopes","low",8,15,"2",5,510,27,0.0529411764705882,0.046044370029301,0.0529411764705883,6.25595680818618e-05,0.00043126002882626,0.00165234766477848,0.0215391858161169,0.204461416072578,0.382591975652419,0.532316020783577,0.313725490196078,0,0.0197128368765971,0.0474725152819993,0.43692464947499,0,0.0117647058823529
"Federated: site-specific slopes","low",8,15,"2",6,452,12,0.0265486725663717,0.0368968779564806,0.0265486725663717,3.99842522267282e-05,0.000285545784354996,0.000755461052156901,0.0102003300625465,0.10989107930038,0.215311469047188,0.410280420714328,0.495575221238938,0,0.0116334973552575,0.0294161461811643,0.853433628665411,0,0.0132743362831858
"Federated: site-specific slopes","low",8,15,"2",7,408,14,0.0343137254901961,0.0313829787234043,0.0343137254901961,5.53860556135347e-05,0.00044016959851681,0.00110164967212827,0.0121501560188071,0.161235448964327,0.344585990927011,0.62546251442291,0.458333333333333,0,0.00609059635829749,0.0109959773851996,0.779080698545711,0.00735294117647059,0.0220588235294118
"Federated: site-specific slopes","low",8,15,"2",8,369,11,0.029810298102981,0.0375586854460094,0.0298102981029811,5.1971475255751e-05,0.00035753384943998,0.000765733233393379,0.010549206514757,0.132164452362302,0.218050033426144,0.592827944674781,0.479674796747967,0,0.00198227300702023,0.060592557851808,0.816647241725985,0.00542005420054201,0.00542005420054201
"Federated: site-specific slopes","low",8,15,"2",9,334,12,0.0359281437125748,0.0324044069993519,0.0359281437125752,0.000253026969192535,0.000374052352293956,0.00161576731694736,0.0153876932137661,0.143456711861277,0.253800787234878,0.451598747024269,0.392215568862275,0,0.00808630590577667,0.0228946158194986,0.805701968779926,0.0029940119760479,0.0149700598802395
"Federated: site-specific slopes","low",8,15,"2",10,305,7,0.0229508196721311,0.0301507537688442,0.0229508196721311,9.94301314666952e-05,0.000178363568656634,0.000596782480808702,0.00847045988789707,0.0895015201019962,0.253864483545351,0.41278891841353,0.550819672131148,0,0.0110924517204202,0.0794040532782714,0.8816579435976,0,0.00983606557377049
"Federated: site-specific slopes","low",8,15,"2",11,286,7,0.0244755244755245,0.021875,0.0244755244755245,0.000104603023355394,0.000222498428917324,0.00060181207125487,0.00864948510884793,0.0997833149563556,0.220471998700409,0.398554861019509,0.531468531468531,0,0.0056474658913463,0.0405259916374568,0.88234664344611,0.00699300699300699,0.0174825174825175
"Federated: site-specific slopes","low",8,15,"2",12,267,9,0.0337078651685393,0.020460358056266,0.0337078651685394,0.000276372165634771,0.000329035425575814,0.00117704749858146,0.0132345415513815,0.114861647239008,0.44413281188296,0.54878628268646,0.423220973782772,0,0.0132345415513815,0.0314780148789766,0.87072014605443,0,0.0112359550561798
"Federated: site-specific slopes","low",8,15,"2",13,249,9,0.036144578313253,0.0254314259763851,0.036144578313253,0.000515897487064347,0.000720413895753927,0.00137049766532685,0.0164832132449677,0.122654878096238,0.279352266236891,0.428708208206626,0.36144578313253,0,0.0256285400092084,0.0398735229791624,0.782926552278605,0,0.0160642570281124
"Federated: site-specific slopes","low",8,15,"2",14,228,8,0.0350877192982456,0.0293542074363992,0.0350877192982456,0.000381228533553452,0.000452372793957733,0.00145818108801218,0.0150540646703036,0.139670050036333,0.245915739277093,0.499603933136621,0.385964912280702,0,0.00918270307501603,0.137958964427385,0.830519630045623,0.0043859649122807,0.0043859649122807
"Federated: site-specific slopes","low",8,15,"2",15,205,2,0.00975609756097561,0.0190274841437632,0.0097560975609757,7.24638761468047e-05,0.00014714365316133,0.000378153704780791,0.00414288660934355,0.0338927887844605,0.0927514155924062,0.129650628289945,0.731707317073171,0,0.0172355656777074,0.349650466161754,0.959888929486704,0,0.00975609756097561
"Federated: site-specific slopes","low",8,15,"3",1,1000,85,0.085,0.0884,0.0850000000000122,0.00178423899199791,0.00314337725819289,0.00780237192609777,0.052924464449258,0.275481683903708,0.448830392041032,0.763633182630438,0.083,0,0.019050883228108,0.0424446059362855,0.164167693312683,0,0.013
"Federated: site-specific slopes","low",8,15,"3",2,808,76,0.0940594059405941,0.0769990128331688,0.0940594059406379,0.00116107467118784,0.00309203471012022,0.0068513175848546,0.0549281296242783,0.316069709751947,0.49160383292463,0.799923950550852,0.0940594059405941,0,0.0236256610402674,0.0549186787453015,0.233199583348225,0,0.00866336633663366
"Federated: site-specific slopes","low",8,15,"3",3,657,37,0.0563165905631659,0.0691633947447901,0.0563165905632105,0.000192731854211965,0.00148451890399691,0.00334060827257746,0.026394992707819,0.209165698016821,0.429426578420786,0.555728651585583,0.246575342465753,0,0.00949010510846401,0.0457362342583683,0.371066332725147,0.0015220700152207,0.0106544901065449
"Federated: site-specific slopes","low",8,15,"3",4,553,17,0.0307414104882459,0.0522686025408348,0.0307414104882797,0.000150705888204475,0.000555540614220876,0.00193054619490745,0.0157393523379908,0.110570099692627,0.179730319956012,0.289674744385638,0.368896925858951,0,0.00923606280845868,0.0283053888261548,0.852656383724227,0.00180831826401447,0.0126582278481013
"Federated: site-specific slopes","low",8,15,"3",5,483,25,0.05175983436853,0.046044370029301,0.0517598343685716,0.000186060887227205,0.00123594445335076,0.00306274700286602,0.028988079021023,0.177619813228758,0.359280631285256,0.422574104911254,0.213250517598344,0,0.0034050644878192,0.0212761025146563,0.39206321603947,0.0041407867494824,0.0165631469979296
"Federated: site-specific slopes","low",8,15,"3",6,430,19,0.0441860465116279,0.0368968779564806,0.0441860465116674,0.000173884813396761,0.00123416700371975,0.0028831761928434,0.0214260553432815,0.156992054514819,0.288053070867732,0.453511116541845,0.274418604651163,0,0.0294285103984088,0.0468776187674047,0.762832188589535,0,0.00930232558139535
"Federated: site-specific slopes","low",8,15,"3",7,382,8,0.0209424083769634,0.0313829787234043,0.0209424083770472,0.000173920034613327,0.000495910208564612,0.00123570865603764,0.0100933948550814,0.0784511731095437,0.127637293375222,0.307055597843585,0.49738219895288,0,0.00769971249369892,0.0161600555633697,0.899981470703009,0.00523560209424084,0.0130890052356021
"Federated: site-specific slopes","low",8,15,"3",8,353,13,0.0368271954674221,0.0375586854460094,0.0368271954674756,0.000128531865980974,0.000510538268750577,0.00230347375091424,0.0174067824557155,0.12944311138819,0.279507650453916,0.464032665476048,0.320113314447592,0,0.00896215715783332,0.0495339937794331,0.836370797827893,0.0028328611898017,0.0084985835694051
"Federated: site-specific slopes","low",8,15,"3",9,313,14,0.0447284345047923,0.0324044069993519,0.0447284345048431,0.000439260034380765,0.000970094900451934,0.00342002108661092,0.0232607994447667,0.148341406584341,0.382681575136472,0.481609711140708,0.233226837060703,0,0.0123927707079509,0.0233532549949383,0.653889925502831,0,0.012779552715655
"Federated: site-specific slopes","low",8,15,"3",10,278,7,0.0251798561151079,0.0301507537688442,0.0251798561151466,0.000216109697518764,0.000759711617292459,0.00172391928588472,0.0124244060942748,0.0799493994760541,0.216468695978188,0.351745687668797,0.438848920863309,0,0.00542915190368684,0.0291485108858113,0.913538414848792,0.00359712230215827,0.0107913669064748
"Federated: site-specific slopes","low",8,15,"3",11,254,4,0.015748031496063,0.021875,0.0157480314963715,0.000224059465349737,0.000674556661302728,0.00118793376434339,0.00772332641433189,0.0526543826905844,0.0925270017478332,0.163520115246752,0.559055118110236,0,0.0035857208463965,0.0234799603741037,0.94125954076176,0.0078740157480315,0.015748031496063
"Federated: site-specific slopes","low",8,15,"3",12,233,5,0.0214592274678112,0.020460358056266,0.0214592274678735,0.000393711301183639,0.000571302079699079,0.00180314028914313,0.010916777062675,0.079170992689188,0.139999836433298,0.192408785204606,0.48068669527897,0,0.00327376878925914,0.0382966001551689,0.904257532430423,0.00429184549356223,0.00858369098712446
"Federated: site-specific slopes","low",8,15,"3",13,216,6,0.0277777777777778,0.0254314259763851,0.0277777777778225,0.000538877759456645,0.00086031168330468,0.00215225972882105,0.0138146334164917,0.0969613012665079,0.21285450918182,0.233269202888943,0.421296296296296,0,0.00356835342149757,0.0131456540691772,0.838449524927628,0.00925925925925926,0.0138888888888889
"Federated: site-specific slopes","low",8,15,"3",14,199,5,0.0251256281407035,0.0293542074363992,0.025125628140765,0.0005438668185319,0.000742658245075822,0.0019476865219671,0.01332573596206,0.0851237613567522,0.224762073950283,0.259436413432959,0.4321608040201,0,0.034141886567172,0.0449075993878741,0.887265537131789,0,0.0100502512562814
"Federated: site-specific slopes","low",8,15,"3",15,186,8,0.043010752688172,0.0190274841437632,0.0430107526882125,0.000718543580780043,0.000890252187411682,0.00316067955460906,0.0261843242689237,0.15042968882414,0.256150614326897,0.376807925593091,0.204301075268817,0,0.00766562123595072,0.0219407334208881,0.748140989902861,0.00537634408602151,0.021505376344086
"Federated: site-specific slopes","low",8,15,"4",1,1050,103,0.0980952380952381,0.0884,0.0980952380952371,0.00192825890277232,0.00386764529266199,0.00959948409760531,0.05859321155325,0.317071135075046,0.510575514864255,0.769780226684916,0.0552380952380952,0,0.0229698095710309,0.051558951120908,0.150574925137733,0,0.00952380952380952
"Federated: site-specific slopes","low",8,15,"4",2,846,65,0.0768321513002364,0.0769990128331688,0.0768321513002357,0.000702152988521957,0.0020722318054209,0.00549441942499968,0.0409834818812362,0.273629907144397,0.466456988650667,0.909223949593759,0.128841607565012,0,0.00272288447559495,0.0514184144105191,0.229824251274153,0.00118203309692671,0.00945626477541371
"Federated: site-specific slopes","low",8,15,"4",3,681,60,0.0881057268722467,0.0691633947447901,0.088105726872246,0.000644942500405835,0.00154835802511978,0.00589751298519036,0.0500717145009061,0.28555941555144,0.500027412486576,0.80015626650034,0.110132158590308,0,0.0164663579327319,0.0563294824595585,0.219435371941873,0,0.00587371512481645
"Federated: site-specific slopes","low",8,15,"4",4,546,34,0.0622710622710623,0.0522686025408348,0.0622710622710617,0.00039451881225403,0.00118972662634219,0.0039902656401272,0.0327702557638211,0.223509172297026,0.432566891841797,0.667137231943491,0.181318681318681,0,0.00816909420240371,0.0522152633516742,0.40519156505254,0.00183150183150183,0.00915750915750916
"Federated: site-specific slopes","low",8,15,"4",5,471,22,0.0467091295116773,0.046044370029301,0.0467091295116768,0.000218150729008817,0.00103738349170559,0.00323606548504431,0.026799765128063,0.187555684911393,0.323325743587109,0.459716138929613,0.24203821656051,0,0.00764758460619399,0.0516647198522463,0.649326939885442,0.00212314225053079,0.00849256900212314
"Federated: site-specific slopes","low",8,15,"4",6,403,25,0.0620347394540943,0.0368968779564806,0.0620347394540937,0.000338236771886119,0.00194158152963416,0.00411627364710034,0.0333950462575915,0.256229400164722,0.364995886688236,0.430756648046202,0.156327543424318,0,0.00908161286781912,0.0347716673583959,0.293151705796959,0.00248138957816377,0.0173697270471464
"Federated: site-specific slopes","low",8,15,"4",7,355,15,0.0422535211267606,0.0313829787234043,0.0422535211267601,0.000202831570663926,0.000884292863999585,0.0026853457702561,0.0203761622172463,0.150057041980681,0.299452376916834,0.473907929830163,0.284507042253521,0,0.0287886999808847,0.0660923559183099,0.751952981312412,0,0.00845070422535211
"Federated: site-specific slopes","low",8,15,"4",8,310,13,0.0419354838709677,0.0375586854460094,0.0419354838709673,0.00029498419583731,0.00162309147905321,0.00305768330072632,0.0221400367135,0.166100701160677,0.238400652974714,0.449696414358322,0.258064516129032,0,0.00972060649474456,0.0267179110214856,0.768332032952295,0.0032258064516129,0.0193548387096774
"Federated: site-specific slopes","low",8,15,"4",9,276,6,0.0217391304347826,0.0324044069993519,0.0217391304347824,0.000407540807035872,0.000870626866205821,0.00161511719420283,0.011718576880533,0.0869767541300197,0.1275326125419,0.16665261904394,0.460144927536232,0,0.0113359205633523,0.0361663828624107,0.886334317099811,0,0.0108695652173913
"Federated: site-specific slopes","low",8,15,"4",10,253,6,0.0237154150197628,0.0301507537688442,0.0237154150197627,0.000519233992851675,0.000571561221354368,0.00124457418885276,0.0138620228312469,0.0719600276478169,0.251095527327456,0.298321808902541,0.41501976284585,0,0.00220593145979038,0.02119942146808,0.903288384725519,0.00395256916996047,0.0118577075098814
"Federated: site-specific slopes","low",8,15,"4",11,232,7,0.0301724137931034,0.021875,0.0301724137931032,0.000508843125370445,0.000814092345373126,0.00171942512875016,0.0152608928386072,0.130324893180701,0.199543538082279,0.319850080350938,0.387931034482759,0,0.00702959499282504,0.020912824543628,0.846782745021141,0.00431034482758621,0.021551724137931
"Federated: site-specific slopes","low",8,15,"4",12,206,4,0.0194174757281553,0.020460358056266,0.0194174757281551,9.4816917770197e-05,0.000523379716501772,0.00153332171677199,0.0101850415359363,0.070437078508609,0.16227378712204,0.179013225149354,0.495145631067961,0,0.00267904222773062,0.018085869032146,0.896884911273278,0.00485436893203883,0.0194174757281553
"Federated: site-specific slopes","low",8,15,"4",13,195,4,0.0205128205128205,0.0254314259763851,0.0205128205128203,0.000172752971235427,0.00036350988041342,0.00142211625813304,0.00998611602163757,0.0786562423601316,0.191711575348141,0.214663638825119,0.502564102564103,0,0.00994940825025637,0.0415986130215858,0.906942434073723,0.00512820512820513,0.0153846153846154
"Federated: site-specific slopes","low",8,15,"4",14,179,3,0.0167597765363128,0.0293542074363992,0.0167597765363127,0.000263973944108491,0.000357071976503497,0.00131006144232904,0.00907062854876529,0.0542508955432341,0.128490044202709,0.130261000865011,0.541899441340782,0,0.00540067765194813,0.0181623383649299,0.938643015286027,0.00558659217877095,0.0167597765363128
