"model","heterogeneity","tau","site","interval","replicates","mean_eligible_n","mean_observed_rate","mean_numerator_hazard","mean_denominator","mean_den_q01","mean_den_q99","mean_observed_prob_q01","min_observed_prob","mean_prop_observed_prob_lt_001","mean_prop_observed_prob_lt_005"
"Federated: site-specific slopes","low",10,"1",10,10,328.4,0.0231082848236913,0.0302086942841212,0.0231082848274269,0.000428973263627413,0.193781210082236,0.0453882116183197,0.00225830892226499,0.00153331487398148,0.0118412018709248
"Federated: site-specific slopes","low",10,"2",1,10,950,0.0561052631578947,0.08312,0.0561052631578949,0.00175939923351564,0.364750070143733,0.0398558031872244,0.00385774780691913,0.000842105263157895,0.0124210526315789
"Federated: site-specific slopes","low",10,"2",2,10,802.8,0.0648043627147436,0.0781703404094691,0.0648043627147437,0.00134670571163921,0.433273396763958,0.0406879228195116,0.0033865535642196,0.000745176299141953,0.012823861767049
"Federated: site-specific slopes","low",10,"2",3,10,673.3,0.0520956465527094,0.068093576400369,0.0520956465527095,0.000897471844179733,0.37024223690295,0.0425529848702971,0.000927064229259503,0.00134775817334104,0.012794355780218
"Federated: site-specific slopes","low",10,"2",4,10,575.1,0.0490286662402335,0.0553961588343812,0.0490286662402337,0.000781596268041222,0.348769657406282,0.0324182407531693,0.000905326003486419,0.00206571124459993,0.0144303192868205
"Federated: site-specific slopes","low",10,"2",5,10,502.2,0.038552900864406,0.0469735676750666,0.0385529008644061,0.00062013856747143,0.296898810888957,0.0358487509836196,0.00506271751854769,0.00152229784523239,0.0135005207472845
"Federated: site-specific slopes","low",10,"2",6,10,447.1,0.0367214756504154,0.0432533852209127,0.0367214756504155,0.00058246288007557,0.270122461332772,0.0425816328284073,0.00323982512611913,0.0015490815062583,0.0123048000110813
"Federated: site-specific slopes","low",10,"2",7,10,400.1,0.0358731732402563,0.0378997811041398,0.0358731732402563,0.000595273222656781,0.266694455386102,0.0385668848335126,0.00204902988347917,0.000784926602219835,0.0124853967937854
"Federated: site-specific slopes","low",10,"2",8,10,361,0.0308072872551302,0.0336835353507466,0.0308072872551303,0.000472096798695577,0.220667793193962,0.0342905704974531,0.0026433622805542,0.00223106398043833,0.0134686780002924
"Federated: site-specific slopes","low",10,"2",9,10,328.9,0.025476376133079,0.0288325049500883,0.025476376133079,0.000477426655774129,0.206356951622228,0.125975470662588,0.00228527507546255,0.00151740514949022,0.00825177628873592
"Federated: site-specific slopes","low",10,"2",10,10,300.2,0.0267990402146251,0.0302086942841212,0.0267990402146252,0.000504554984226335,0.195810947828217,0.0496654777712955,0.00125167103638987,0.00165248106305017,0.0124464830741468
"Federated: site-specific slopes","low",10,"3",1,10,1000,0.0837,0.08312,0.0837000000000722,0.00275796226398744,0.479235995270496,0.0415367595399677,0.00725247877340741,6e-04,0.0133
"Federated: site-specific slopes","low",10,"3",2,10,818.8,0.0753298838841936,0.0781703404094691,0.0753298838843563,0.00145580915150698,0.488759074040271,0.0454161695919955,0.00336557689262902,0.00109602292194512,0.012001166542619
"Federated: site-specific slopes","low",10,"3",3,10,668.9,0.0695704444725395,0.068093576400369,0.0695704444727518,0.00108767723731704,0.475052545374139,0.0366730792925437,0.00247384175761322,0.00150602159384239,0.0130171863931067
"Federated: site-specific slopes","low",10,"3",4,10,552.9,0.0531081620303795,0.0553961588343812,0.0531081620305643,0.000851259736429737,0.371549830139868,0.0401033645522282,0.00212823461275518,0.00108848493616057,0.0120922210798834
"Federated: site-specific slopes","low",10,"3",5,10,477.1,0.0484168223771694,0.0469735676750666,0.048416822377352,0.000824628632508818,0.35429426658821,0.0421436575066432,0.00320858563054095,0.00147030080525792,0.0121242762241854
"Federated: site-specific slopes","low",10,"3",6,10,415.4,0.0404926148570942,0.0432533852209127,0.0404926148572609,0.000690046436426122,0.291370452552187,0.0454085783936821,0.00366379766631018,0.00119422586212781,0.0125024677075233
"Federated: site-specific slopes","low",10,"3",7,10,370.1,0.0407096562973283,0.0378997811041398,0.0407096562974679,0.00069772526847265,0.258372699774025,0.0563285888269451,0.000396891972417462,0.00215993128147446,0.00910010968174601
"Federated: site-specific slopes","low",10,"3",8,10,331.5,0.029805738008208,0.0336835353507466,0.0298057380309132,0.00062062521984906,0.19735887379898,0.0940520667382462,0.00168658987180582,0.0018981733454781,0.0118912700609687
"Federated: site-specific slopes","low",10,"3",9,10,301.8,0.02437329139997,0.0288325049500883,0.0243732914159367,0.000514531968174009,0.177266740197785,0.0728989617144179,0.00154729731522701,0.00292147637540017,0.0105683230795457
"Federated: site-specific slopes","low",10,"3",10,10,276.2,0.0341061017851126,0.0302086942841212,0.0341061017852699,0.000720393536924109,0.253878641562636,0.0478733129825728,0.00519548588936408,0.000735304056337267,0.0104542366242182
"Federated: site-specific slopes","low",10,"4",1,10,1050,0.0947619047619048,0.08312,0.0947619047619092,0.00360668059665498,0.521698985647777,0.0432184583353868,0.00464008594636474,0.00019047619047619,0.0119047619047619
"Federated: site-specific slopes","low",10,"4",2,10,837,0.0884864411475689,0.0781703404094691,0.0884864411475824,0.00226999743783521,0.519800773481379,0.0471685832104373,0.00575499694962543,0.000715917171076817,0.0107440209237225
"Federated: site-specific slopes","low",10,"4",3,10,671.8,0.079576415360393,0.068093576400369,0.0795764153604089,0.00165317662283558,0.491063285302655,0.0437074440079126,0.00348357479239298,0.000746611851509072,0.0125354032097577
"Federated: site-specific slopes","low",10,"4",4,10,552.5,0.0676992938559416,0.0553961588343812,0.0676992938559575,0.00130511536200088,0.420634531511106,0.0413113642795605,0.00415582779482969,0.000718867891543413,0.012123344864012
"Federated: site-specific slopes","low",10,"4",5,10,462.2,0.0544824917852815,0.0469735676750666,0.054482491785297,0.00106377583618491,0.35212132781459,0.0406639698452864,0.00416675695444042,0.00171200487524182,0.0116315933767007
"Federated: site-specific slopes","low",10,"4",6,10,400.4,0.049159960734228,0.0432533852209127,0.0491599607342428,0.000927606588610865,0.330775986340593,0.0405707651054589,0.0038470401442847,0.00175780879737199,0.0122739337124704
"Federated: site-specific slopes","low",10,"4",7,10,351.6,0.0392648408676029,0.0378997811041398,0.0392648408676167,0.000663006506039246,0.277309842268096,0.0366529671753989,0.00120353875326825,0.00198855584760886,0.0131159458014774
"Federated: site-specific slopes","low",10,"4",8,10,312.3,0.0417421762495287,0.0336835353507466,0.0417421762497284,0.000754534793505834,0.28738944889711,0.0406350222745533,0.00227484173434674,0.00096450750687232,0.0137114627202076
"Federated: site-specific slopes","low",10,"4",9,10,276.5,0.0354299672727744,0.0288325049500883,0.035429967272794,0.000571987525332387,0.243376574168571,0.0511922094990635,0.00671480131338634,0.00145679545445664,0.0115156694694384
"Federated: site-specific slopes","low",10,"4",10,10,250.8,0.0320477256688416,0.0302086942841212,0.0320477256688789,0.000583597965147054,0.255872055109898,0.0538620465325515,0.0105516785043885,0,0.00925217916958039
"Federated: site-specific slopes","low",10,"5",1,10,1100,0.121,0.08312,0.121,0.0039345140212843,0.602898759745959,0.0510524296099139,0.0048469663829087,0.000363636363636364,0.00972727272727273
"Federated: site-specific slopes","low",10,"5",2,10,841.8,0.110763698516007,0.0781703404094691,0.110763698516007,0.00236785455939742,0.590519870014255,0.0447215540903702,0.00394689929331696,0.00130987573690603,0.0118990103135957
"Federated: site-specific slopes","low",10,"5",3,10,653.5,0.100904680063057,0.068093576400369,0.100904680063056,0.00186591823167871,0.579666128341268,0.0531365238122486,0.00418803577942071,0.000608224315211018,0.0088569447335141
"Federated: site-specific slopes","low",10,"5",4,10,522.2,0.0763570894406295,0.0553961588343812,0.0763570894406293,0.00133510420459833,0.469509815728751,0.0474578843630105,0.00460953804384881,0.000788184225443984,0.0103980194221884
"Federated: site-specific slopes","low",10,"5",5,10,432.1,0.0669632565335591,0.0469735676750666,0.0669632565335589,0.00113497218431987,0.423791635757735,0.0477364480603973,0.00257232459158621,0.00113816227856882,0.0103848974843641
"Federated: site-specific slopes","low",10,"5",6,10,368.5,0.0612912509496534,0.0432533852209127,0.0612912509496531,0.000980368017616428,0.396482774461086,0.0551026080794894,0.00451526683742594,0.000797841643582641,0.00905421395158697
"Federated: site-specific slopes","low",10,"5",7,10,319,0.0462236033833088,0.0378997811041398,0.0462236033833087,0.000809085582091111,0.330243552856087,0.0379828009053006,0.00104256111773061,0.00154738596411466,0.0132950521503677
"Federated: site-specific slopes","low",10,"5",8,10,284.4,0.0459413871506153,0.0336835353507466,0.0459413871506152,0.000864949493803451,0.284735788566079,0.0439188139103441,0.00519761877665613,0.000347222222222222,0.0116971120892359
"Federated: site-specific slopes","low",10,"5",9,10,251.7,0.0384389708564681,0.0288325049500883,0.0384389708564681,0.000620119023172084,0.266430081803975,0.0407908980039897,0.00595423570828703,0.0014926120373481,0.0121295226410255
"Federated: site-specific slopes","low",10,"5",10,10,228.8,0.0388694153289953,0.0302086942841212,0.0388694153289952,0.000618921106733056,0.297933557381801,0.0411432942731891,0.00409857395301717,0.0004149377593361,0.0147749958420518
"Federated: site-specific slopes","low",10,"Overall",1,10,5000,0.08312,0.08312,0.083120000000217,0.00216705111074763,0.507165076463105,0.0429021785481961,0.00321597231716747,0.00062,0.01222
"Federated: site-specific slopes","low",10,"Overall",2,10,4078.7,0.0781703404094691,0.0781703404094691,0.0781703404099869,0.00133621045011261,0.503285121402005,0.0432100889858727,0.00193897442181021,0.00100740418545036,0.0120384753456406
"Federated: site-specific slopes","low",10,"Overall",3,10,3340,0.068093576400369,0.068093576400369,0.0680935764011293,0.000896323488464234,0.46681050680703,0.0446495637721919,0.000927064229259503,0.00113726360953896,0.0115629827432715
"Federated: site-specific slopes","low",10,"Overall",4,10,2792.3,0.0553961588343812,0.0553961588343812,0.0553961588352373,0.000723249296679338,0.388604872012421,0.0403977733411777,0.000905326003486419,0.00136469632470987,0.0123223634003175
"Federated: site-specific slopes","low",10,"Overall",5,10,2396.1,0.0469735676750666,0.0469735676750666,0.0469735676757619,0.000584279205408562,0.344820101132069,0.0412489132112356,0.00223880818499476,0.00166444862339925,0.0119789116428927
"Federated: site-specific slopes","low",10,"Overall",6,10,2102.2,0.0432533852209127,0.0432533852209127,0.0432533852218513,0.000575214204158674,0.323762657126203,0.0444745646824971,0.00144937055509055,0.00161480053152652,0.0116995661761697
"Federated: site-specific slopes","low",10,"Overall",7,10,1866.9,0.0378997811041398,0.0378997811041398,0.0378997811048141,0.000499313228338137,0.27989234672826,0.0429817747542226,0.000396891972417462,0.00160856972423073,0.0119293388755531
"Federated: site-specific slopes","low",10,"Overall",8,10,1676.4,0.0336835353507466,0.0336835353507466,0.0336835353559692,0.000414181981662756,0.250953790712575,0.0404982783649539,0.000920546893117195,0.00149269177442598,0.0121196896665733
"Federated: site-specific slopes","low",10,"Overall",9,10,1514,0.0288325049500883,0.0288325049500883,0.0288325049541794,0.000394920017510989,0.230431766166989,0.0461032422866014,0.00154729731522701,0.00191203170147721,0.0108350708183689
"Federated: site-specific slopes","low",10,"Overall",10,10,1384.4,0.0302086942841212,0.0302086942841212,0.0302086942850239,0.000385139168110834,0.237462492643491,0.0452571398213528,0.00125167103638987,0.0009385344248993,0.0117196689639524
"Federated: site-specific slopes","low",15,"1",1,10,900,0.0473333333333333,0.0834,0.0473333333391588,0.00144131863510775,0.335911310823354,0.0369574495784591,0.00313670912384476,0.00144444444444444,0.0147777777777778
"Federated: site-specific slopes","low",15,"1",2,10,772.9,0.0481498960713274,0.0788915545325533,0.0481498960858615,0.000879353987887078,0.377558526349848,0.0427682970562601,0.00208069141066721,0.00116502911368395,0.0121768620056387
"Federated: site-specific slopes","low",15,"1",3,10,661.3,0.0387630337743404,0.0653530530417433,0.0387630337878987,0.00063629429676173,0.299684384169782,0.0472169847953445,0.00134416062566021,0.0015129419213635,0.010717881547556
"Federated: site-specific slopes","low",15,"1",4,10,576.7,0.0387678132681594,0.0545543821560248,0.0387678132840967,0.000621898816419832,0.295802938629897,0.0471917142013169,0.00275155219430358,0.00242625796288488,0.0116521109457739
"Federated: site-specific slopes","low",15,"1",5,10,510.4,0.0306197618282458,0.0454897250228804,0.0306197618406304,0.000423154475849723,0.25757879440732,0.0444760583462715,0.00165776295730399,0.00137882634329268,0.0115558631964805
"Federated: site-specific slopes","low",15,"1",6,10,458.9,0.028276514016798,0.0420117180252312,0.0282765140298232,0.000375387324623406,0.233667294629776,0.044333914862527,0.000246379287654366,0.00260966456786104,0.0123631323095729
"Federated: site-specific slopes","low",15,"1",7,10,414.3,0.0279449779867741,0.0396484072943995,0.0279449780016097,0.000411347208726689,0.226209988465651,0.0555159238311693,0.00327760967407887,0.00119825282187,0.0107287416499116
"Federated: site-specific slopes","low",15,"1",8,10,377.4,0.0284974688409433,0.0363115757761562,0.0284974688524754,0.000451922495414293,0.230833241659883,0.0326634256146325,0.00162405565796456,0.00237231762658874,0.0137724503022648
"Federated: site-specific slopes","low",15,"1",9,10,347.7,0.0247680025553761,0.0325214249126382,0.0247680025663044,0.000383841219934856,0.210344201560287,0.0410587850343634,0.00256059132248375,0.00173442420347524,0.0128693957965365
"Federated: site-specific slopes","low",15,"1",10,10,318.6,0.0266042861992269,0.0287640215215074,0.0266042862112269,0.00047911082333088,0.209703855523782,0.0649003600557027,0.00094552765926316,0.00190699432349576,0.00781241203473387
"Federated: site-specific slopes","low",15,"1",11,10,293.6,0.0159286580269984,0.0257022439068531,0.0159286580468801,0.000291287478486552,0.133698334466904,0.119131985071523,0.00201240675026982,0.00105168493848682,0.00611591167602521
"Federated: site-specific slopes","low",15,"1",12,10,274.1,0.0185819393519586,0.0250320125831702,0.018581939365266,0.000316076175509713,0.143937361166258,0.156293119670636,0.00472008249072424,0.000739798709112789,0.00766493113612242
"Federated: site-specific slopes","low",15,"1",13,10,256.9,0.0150601331255774,0.0220791167146608,0.0150601331336739,0.000321889944176115,0.119367745034016,0.37742973071633,0.00221179942425366,0.00312125528644083,0.0108753579176017
"Federated: site-specific slopes","low",15,"1",14,10,241.3,0.0185821644773045,0.0233149400214072,0.0185821644891349,0.000343235015670676,0.148719086750327,0.108981568573548,0.0019083103260316,0.00124982302762404,0.00913442451253547
"Federated: site-specific slopes","low",15,"1",15,10,226.3,0.0172868645107757,0.0214077323879243,0.0172869645251886,0.000376475166109082,0.123068647712555,0.299673617485291,0.0060139195149738,0.00128278835788717,0.00975376717722764
"Federated: site-specific slopes","low",15,"2",1,10,950,0.0611578947368421,0.0834,0.0611578947371678,0.00175955812102227,0.404467744948863,0.0426088703390564,0.00465532156659405,0.00136842105263158,0.0128421052631579
"Federated: site-specific slopes","low",15,"2",2,10,798.5,0.0580058513666547,0.0788915545325533,0.0580058513672375,0.00122517048675351,0.398622438254491,0.0422879665183753,0.00391972438212509,0.000751136533778388,0.0130132540936934
"Federated: site-specific slopes","low",15,"2",3,10,673.9,0.0553257018220626,0.0653530530417433,0.0553257018227334,0.000818409591178094,0.38813947452405,0.0446923989759565,0.00423191516957854,0.00103771800894653,0.0115901394133711
"Federated: site-specific slopes","low",15,"2",4,10,580.6,0.044785645812129,0.0545543821560248,0.0447856458127587,0.000688207448360551,0.32665710960017,0.0469845129126264,0.003116301182174,0.000858789980459154,0.0101722141431481
"Federated: site-specific slopes","low",15,"2",5,10,508.7,0.0418489806687201,0.0454897250228804,0.0418489806693947,0.000633371085658762,0.303232019359064,0.0416607869842894,0.00417241558284719,0.00158313580426293,0.0121227846766566
"Federated: site-specific slopes","low",15,"2",6,10,449.8,0.0373948116470842,0.0420117180252312,0.0373948116476779,0.000735895793372668,0.278485034006934,0.0373746451096304,0.00431460099103627,0.00135203670479839,0.0136000055380651
"Federated: site-specific slopes","low",15,"2",7,10,401.5,0.0352776660560357,0.0396484072943995,0.0352776660566351,0.000572838244954788,0.252736924063556,0.0356573507081305,0.00239127123138163,0.00195685478982936,0.0151470801095061
"Federated: site-specific slopes","low",15,"2",8,10,361.5,0.029380525259746,0.0363115757761562,0.0293805252603687,0.00050909278245654,0.203453371670608,0.0305667127111689,0.00185204828847818,0.00412014408679041,0.013515786295997
"Federated: site-specific slopes","low",15,"2",9,10,331.3,0.0297614493613786,0.0325214249126382,0.0297614493620108,0.000495636931256038,0.229143700719954,0.130713546145342,0.00542419534375847,0.00185716396079942,0.0101609120811588
"Federated: site-specific slopes","low",15,"2",10,10,299.9,0.0278893284920194,0.0287640215215074,0.027889328492639,0.000504949304421923,0.201183697852808,0.0412494163164716,0.00206879499233483,0.00231337135873938,0.012028217533852
"Federated: site-specific slopes","low",15,"2",11,10,274.2,0.0167153457984679,0.0257022439068531,0.0167153458152745,0.000271022867989996,0.141317482579492,0.175661564042676,0.00145201944677249,0.00337466442348717,0.0098978696439171
"Federated: site-specific slopes","low",15,"2",12,10,255.4,0.0224623100049455,0.0250320125831702,0.0224623100070499,0.000368037817458736,0.187059789966543,0.0521931602048245,0.00160685142245626,0.00159674272073663,0.0109176077753622
"Federated: site-specific slopes","low",15,"2",13,10,238.2,0.022457207492147,0.0220791167146608,0.0224572075322633,0.000431100129451575,0.170217898622351,0.0941279196432638,0.00182918527333159,0.00212620507029021,0.0108819829035317
"Federated: site-specific slopes","low",15,"2",14,10,221.5,0.0225739449452497,0.0233149400214072,0.0225739449458389,0.000490422165873216,0.166737901513771,0.145502136875823,0.00296276355654499,0.00183065682515329,0.00999378105512266
"Federated: site-specific slopes","low",15,"2",15,10,206,0.0177409438526744,0.0214077323879243,0.0177410438544167,0.00031475338252862,0.134775104323109,0.180136982742242,0.00242703493979677,0.00149683775403045,0.00858855085981768
"Federated: site-specific slopes","low",15,"3",1,10,1000,0.081,0.0834,0.0810000000000531,0.00289289308730376,0.456299622641831,0.0469208856684178,0.00395342091057514,7e-04,0.0109
"Federated: site-specific slopes","low",15,"3",2,10,815,0.0783684400836979,0.0788915545325533,0.0783684400838069,0.00169199225814226,0.497965814461658,0.0492665422299376,0.00221273172365507,0.000986300979184644,0.0103244687698075
"Federated: site-specific slopes","low",15,"3",3,10,664.9,0.0616690136875435,0.0653530530417433,0.061669013687668,0.00111585632738718,0.412233006660644,0.0429410188704057,0.00422977436690715,0.00104233370870492,0.0110991020679054
"Federated: site-specific slopes","low",15,"3",4,10,560.6,0.0545813597954376,0.0545543821560248,0.054581359795569,0.000865573101927852,0.362452260707657,0.0387161348422549,0.00574064301503611,0.000899241648564985,0.0138833953835476
"Federated: site-specific slopes","low",15,"3",5,10,483.4,0.0475380637627184,0.0454897250228804,0.0475380637628573,0.000759630401920738,0.343310468537077,0.0430912450178929,0.0034050644878192,0.00082392162447373,0.0126116310314164
"Federated: site-specific slopes","low",15,"3",6,10,423.1,0.042549420439765,0.0420117180252312,0.0425494204399065,0.000696708201641706,0.29513234600973,0.049477344017647,0.00241882609594355,0.00189945287523296,0.0103783027750442
"Federated: site-specific slopes","low",15,"3",7,10,376.3,0.0326673249776003,0.0396484072943995,0.032667324977737,0.000526479121061993,0.235521485597492,0.03836593309892,0.0015466474326347,0.00290150263288861,0.0130251470380396
"Federated: site-specific slopes","low",15,"3",8,10,338.6,0.0387363967968952,0.0363115757761562,0.0387363967970111,0.000629983805196819,0.304196306040608,0.0400987660728897,0.00286203181384768,0.00206926834260533,0.0133525763339669
"Federated: site-specific slopes","low",15,"3",9,10,303.4,0.0319327836538684,0.0325214249126382,0.0319327836539797,0.000555940435634672,0.251996021878848,0.0360308653685538,0.00264840536816961,0.00195574423474152,0.0124868090623764
"Federated: site-specific slopes","low",15,"3",10,10,274.9,0.0270560958186686,0.0287640215215074,0.0270560958190498,0.000491399573146303,0.22163693539337,0.0429586417426719,0.00480765540066687,0.00252308746943784,0.0105663843077244
"Federated: site-specific slopes","low",15,"3",11,10,250.7,0.0302884371459291,0.0257022439068531,0.0302884371460696,0.00056525114331165,0.225572485576856,0.0375136934677053,0.00273358359800376,0.00194870740536968,0.0135172258034348
"Federated: site-specific slopes","low",15,"3",12,10,231.7,0.0293630703541843,0.0250320125831702,0.0293630703543099,0.000635751276605504,0.225310404014649,0.0338084066614011,0.00327376878925914,0.00254644510996319,0.0138741391055277
"Federated: site-specific slopes","low",15,"3",13,10,214.2,0.0182257959460545,0.0220791167146608,0.018225796007383,0.00039075147763425,0.133170150723768,0.182247963874445,0.00326322648448413,0.0038242337342844,0.0117100613726482
"Federated: site-specific slopes","low",15,"3",14,10,200.5,0.019337558319402,0.0233149400214072,0.0193375583198216,0.000423528828543442,0.158550063113807,0.24245821716314,0.00146107293925187,0.00196662242609654,0.00908403947307941
"Federated: site-specific slopes","low",15,"3",15,10,188.4,0.0235855378626362,0.0214077323879243,0.0235855378627795,0.00060209776258759,0.167010964553939,0.042434366088448,0.00532221388235636,0.00217165578691367,0.0140619406709618
"Federated: site-specific slopes","low",15,"4",1,10,1050,0.0982857142857143,0.0834,0.0982857142857169,0.0034920687961625,0.527827002953095,0.050886955140005,0.00621530867289172,9.52380952380952e-05,0.0101904761904762
"Federated: site-specific slopes","low",15,"4",2,10,840.7,0.0939193418146024,0.0788915545325533,0.0939193418146095,0.0020604582203516,0.56845014985862,0.0443229765509491,0.00272288447559495,0.000474100385504128,0.0121353392452539
"Federated: site-specific slopes","low",15,"4",3,10,671.7,0.0742759715520674,0.0653530530417433,0.0742759715520773,0.00130109714629897,0.45942220966906,0.043180994713772,0.00567627521926141,0.00133200111601216,0.0123621229163279
"Federated: site-specific slopes","low",15,"4",4,10,552.3,0.0606693234501236,0.0545543821560248,0.0606693234501332,0.00106901748173867,0.418224157368144,0.0456785524374282,0.00409181017874898,0.00109330686215181,0.00997555785215666
"Federated: site-specific slopes","low",15,"4",5,10,467.2,0.0536019996544459,0.0454897250228804,0.0536019996544537,0.000944373580557126,0.358038448612274,0.0385341893881335,0.00588852306909086,0.00128146300091547,0.0145673275806502
"Federated: site-specific slopes","low",15,"4",6,10,403.9,0.0496379758123774,0.0420117180252312,0.0496379758123836,0.000930247033956934,0.348538134047395,0.0457892407096862,0.00509880005908828,0.000755753171014347,0.0106770623867351
"Federated: site-specific slopes","low",15,"4",7,10,356.5,0.0490528805461616,0.0396484072943995,0.0490528805461698,0.000931787914711774,0.328567519523064,0.0368667154490924,0.000624446758107298,0.000565907853872507,0.0157496310806217
"Federated: site-specific slopes","low",15,"4",8,10,312.1,0.0405381922807788,0.0363115757761562,0.040538192280789,0.00080439219339777,0.285926130277798,0.032689419338008,0.00125477189437137,0.00317745004344557,0.0140945973343816
"Federated: site-specific slopes","low",15,"4",9,10,280,0.0356033849740821,0.0325214249126382,0.0356033849740912,0.000662939354871539,0.241330526124008,0.0405615790979386,0.00424926768083153,0.00108343520667295,0.0128753998241118
"Federated: site-specific slopes","low",15,"4",10,10,253.7,0.0267700340548097,0.0287640215215074,0.0267700340548182,0.0003821925269645,0.219464080949694,0.0443673326420598,0.00220593145979038,0.00277906318217889,0.0107831747640561
"Federated: site-specific slopes","low",15,"4",11,10,232.6,0.0337068135087846,0.0257022439068531,0.0337068135087946,0.000549325327036678,0.240581672197479,0.0458717155050317,0.00181391981138958,0.0017031711226409,0.0115397507720102
"Federated: site-specific slopes","low",15,"4",12,10,212,0.0247268039876673,0.0250320125831702,0.0247268039876742,0.000444352959867146,0.186188596903109,0.0870901889979911,0.00267904222773062,0.00139227097539342,0.0110004769622267
"Federated: site-specific slopes","low",15,"4",13,10,195.7,0.0276927345668543,0.0220791167146608,0.0276927345668694,0.000491800004194096,0.21190210871368,0.0362204193735539,0.00103737709919191,0.0020245557849149,0.0136827547689548
"Federated: site-specific slopes","low",15,"4",14,10,180.8,0.0269416910466834,0.0233149400214072,0.0269416910466907,0.000549018472872137,0.223700122274825,0.0394374495987598,0.00231597923577311,0.00333318216625914,0.0122061258122949
"Federated: site-specific slopes","low",15,"4",15,10,169.1,0.0233446608333958,0.0214077323879243,0.0233446608339647,0.000451026171953233,0.205775526557827,0.062376858600786,0.0046435603143742,0.00170499419279907,0.00857372541214005
"Federated: site-specific slopes","low",15,"5",1,10,1100,0.120090909090909,0.0834,0.12009090909091,0.00350630467223228,0.622663112945111,0.0550181325889536,0.00658245369452821,0.000272727272727273,0.00863636363636364
"Federated: site-specific slopes","low",15,"5",2,10,845.6,0.112171149153793,0.0788915545325533,0.112171149153794,0.00212670901315209,0.616257524153269,0.0500728248614065,0.003891444011238,0.000946118933093391,0.0104195533321478
"Federated: site-specific slopes","low",15,"5",3,10,653.6,0.097156950641498,0.0653530530417433,0.0971569506414994,0.00156496657524573,0.614027654949789,0.0476875799802496,0.0051871506192287,0.000151975683890577,0.0100807883509423
"Federated: site-specific slopes","low",15,"5",4,10,521.5,0.0765413563031139,0.0545543821560248,0.0765413563031152,0.0011294509765419,0.502816989671454,0.0465620046576872,0.00979372832859661,0.000186567164179105,0.0114875764608966
"Federated: site-specific slopes","low",15,"5",5,10,428.5,0.0565395787111016,0.0454897250228804,0.0565395787111028,0.000886767423622272,0.39172370499322,0.0420561564945103,0.00237777886560218,0.00136886006843789,0.0142393786463311
"Federated: site-specific slopes","low",15,"5",6,10,368.7,0.0557553916459927,0.0420117180252312,0.0557553916459939,0.000857201309663742,0.38588293432069,0.0458253159701135,0.00275488444350306,0.00109037502967007,0.0116536045097044
"Federated: site-specific slopes","low",15,"5",7,10,318.7,0.0585535254140315,0.0396484072943995,0.0585535254140327,0.000791600358035051,0.385893747812425,0.0437974510235436,0.0063731513941273,0.000313479623824451,0.0112555100396064
"Federated: site-specific slopes","low",15,"5",8,10,279.3,0.0481194998142134,0.0363115757761562,0.0481194998142147,0.000755924141217794,0.348364140654459,0.0398848939427269,0.00430007365641541,0.00179722153975998,0.0131834043151627
"Federated: site-specific slopes","low",15,"5",9,10,250.1,0.0438935719779404,0.0325214249126382,0.0438935719779419,0.000695963558859237,0.350589414105346,0.0410468863044065,0.0016605882886012,0.00167498927498927,0.0124855809126465
"Federated: site-specific slopes","low",15,"5",10,10,223.1,0.0371166651586554,0.0287640215215074,0.0371166651586568,0.000648839962460065,0.278020252192617,0.0432311825164364,0.00134710227680588,0.000454545454545454,0.0113632792948635
"Federated: site-specific slopes","low",15,"5",11,10,202.5,0.0374632074750139,0.0257022439068531,0.0374632074750191,0.000591551609236305,0.301636936331796,0.0472312247776456,0.00168306317419931,0.00241071817839729,0.0106616970430129
"Federated: site-specific slopes","low",15,"5",12,10,185.2,0.033052968064845,0.0250320125831702,0.0330530680649217,0.00051738128250611,0.226055808537453,0.145785062388681,0.00134681665894254,0.00205812345175606,0.0120263201813636
"Federated: site-specific slopes","low",15,"5",13,10,169.5,0.0311145973493551,0.0220791167146608,0.0311145973493561,0.00059016425775858,0.237630087545731,0.0724453760755414,0.00738065747143555,0.000632911392405063,0.0125245108660235
"Federated: site-specific slopes","low",15,"5",14,10,157.7,0.0327943064226943,0.0233149400214072,0.0327943064226953,0.000637025919564038,0.211778172476727,0.0345350800565921,0.00292695000179133,0.00135190682804293,0.0131956117709985
"Federated: site-specific slopes","low",15,"5",15,10,145.9,0.0282268571374172,0.0214077323879243,0.0282269571374183,0.000621991654692851,0.208362654707627,0.134243522348793,0.00499109222903911,0.00271340482007821,0.0130704936629111
"Federated: site-specific slopes","low",15,"Overall",1,10,5000,0.0834,0.0834,0.0834000000011218,0.00205328045769895,0.513866970693876,0.0462401797532841,0.00313670912384476,0.00074,0.01132
"Federated: site-specific slopes","low",15,"Overall",2,10,4072.7,0.0788915545325533,0.0788915545325533,0.0788915545355099,0.00122048195320746,0.533943732295492,0.0446892126374566,0.00208069141066721,0.000860763673420654,0.0115878454347701
"Federated: site-specific slopes","low",15,"Overall",3,10,3325.4,0.0653530530417433,0.0653530530417433,0.0653530530446104,0.00081091395949719,0.471771942007449,0.0450785582783039,0.00134416062566021,0.00102244552769825,0.0111821001307109
"Federated: site-specific slopes","low",15,"Overall",4,10,2791.7,0.0545543821560248,0.0545543821560248,0.0545543821595427,0.000697289081970446,0.397478479784602,0.0430175650417461,0.00275155219430358,0.00111056095579018,0.0114258538510294
